event_id,timestamp,container_id,yard_zone,gate_event,cargo_status,manifest_change,action,destination_code,event_label,incident_id
CARGO-00956,2026-06-08T00:43:03Z,CONT-004005,YARD-B,GATE_IN,RECEIVED,NO,LOAD,DST-C,NORMAL,
CARGO-00957,2026-06-07T22:53:45Z,CONT-007480,YARD-A,GATE_IN,LOADED,NO,GATE_OUT,DST-A,NORMAL,
CARGO-00958,2026-06-01T07:15:18Z,CONT-001435,YARD-C,GATE_OUT,HOLD,NO,GATE_IN,DST-A,NORMAL,
CARGO-00959,2026-06-28T13:50:04Z,CONT-002196,YARD-C,GATE_IN,LOADED,NO,YARD_MOVE,DST-D,NORMAL,
CARGO-00960,2026-06-09T00:38:36Z,CONT-003990,YARD-B,GATE_OUT,IN_YARD,NO,UNLOAD,DST-A,NORMAL,
CARGO-00961,2026-06-26T02:41:02Z,CONT-006363,YARD-B,GATE_OUT,CLEARED,NO,GATE_IN,DST-A,NORMAL,
CARGO-00962,2026-06-04T02:32:42Z,CONT-008863,YARD-A,NONE,LOADED,NO,UNLOAD,DST-B,NORMAL,
CARGO-00963,2026-06-03T06:53:19Z,CONT-006490,YARD-C,NONE,LOADED,NO,YARD_MOVE,DST-C,NORMAL,
CARGO-00964,2026-06-30T14:50:59Z,CONT-005857,YARD-B,NONE,HOLD,NO,YARD_MOVE,DST-A,NORMAL,
CARGO-00965,2026-06-19T05:05:28Z,CONT-001322,YARD-C,GATE_IN,CLEARED,NO,UNLOAD,DST-A,NORMAL,
CARGO-00966,2026-06-15T08:15:26Z,CONT-007500,YARD-C,NONE,LOADED,NO,YARD_MOVE,DST-C,NORMAL,
CARGO-00967,2026-06-16T09:10:23Z,CONT-003414,YARD-B,NONE,IN_YARD,NO,YARD_MOVE,DST-B,NORMAL,
CARGO-00968,2026-06-24T01:31:59Z,CONT-008543,YARD-A,GATE_OUT,IN_YARD,NO,GATE_IN,DST-C,NORMAL,
CARGO-00969,2026-06-11T07:07:33Z,CONT-003679,YARD-C,GATE_OUT,CLEARED,NO,MANIFEST_REVIEW,DST-B,NORMAL,
CARGO-00970,2026-06-16T00:38:51Z,CONT-004965,YARD-B,GATE_OUT,CLEARED,NO,YARD_MOVE,DST-A,NORMAL,
CARGO-00971,2026-06-23T15:29:00Z,CONT-002777,YARD-C,NONE,RECEIVED,NO,GATE_IN,DST-D,NORMAL,
CARGO-00972,2026-06-03T15:26:31Z,CONT-003473,YARD-A,GATE_OUT,LOADED,NO,GATE_IN,DST-A,NORMAL,
CARGO-00973,2026-06-06T08:18:08Z,CONT-004461,YARD-C,NONE,IN_YARD,NO,GATE_IN,DST-C,NORMAL,
CARGO-00974,2026-06-06T03:50:20Z,CONT-001338,YARD-A,NONE,IN_YARD,NO,UNLOAD,DST-B,NORMAL,
CARGO-00975,2026-06-22T05:53:54Z,CONT-003116,YARD-B,NONE,CLEARED,NO,UNLOAD,DST-C,NORMAL,
CARGO-00976,2026-06-26T21:31:29Z,CONT-006497,YARD-A,GATE_OUT,LOADED,NO,UNLOAD,DST-C,NORMAL,
CARGO-00977,2026-06-30T02:44:05Z,CONT-005751,YARD-A,GATE_OUT,LOADED,NO,MANIFEST_REVIEW,DST-C,NORMAL,
CARGO-00978,2026-06-01T20:17:17Z,CONT-002273,YARD-C,NONE,CLEARED,NO,UNLOAD,DST-C,NORMAL,
CARGO-00979,2026-06-07T04:26:38Z,CONT-008294,YARD-B,GATE_OUT,IN_YARD,NO,LOAD,DST-C,NORMAL,
CARGO-00980,2026-06-25T12:31:06Z,CONT-000963,YARD-B,NONE,LOADED,NO,GATE_OUT,DST-C,NORMAL,
CARGO-00981,2026-06-03T12:47:19Z,CONT-002586,YARD-A,NONE,IN_YARD,NO,MANIFEST_REVIEW,DST-C,NORMAL,
CARGO-00982,2026-06-04T07:25:16Z,CONT-005611,YARD-A,NONE,LOADED,YES,MANIFEST_CHANGE,DST-C,NORMAL,
CARGO-00983,2026-06-14T15:17:43Z,CONT-004087,YARD-A,GATE_IN,IN_YARD,YES,MANIFEST_CHANGE,DST-B,NORMAL,
CARGO-00984,2026-06-30T08:15:44Z,CONT-005098,YARD-C,GATE_OUT,HOLD,NO,LOAD,DST-B,NORMAL,
CARGO-00985,2026-06-28T03:00:52Z,CONT-001562,YARD-A,GATE_IN,RECEIVED,NO,MANIFEST_REVIEW,DST-C,NORMAL,
CARGO-00986,2026-06-10T10:21:56Z,CONT-000029,YARD-C,NONE,LOADED,NO,GATE_OUT,DST-C,NORMAL,
CARGO-00987,2026-06-12T01:38:00Z,CONT-004249,YARD-C,NONE,HOLD,NO,YARD_MOVE,DST-C,NORMAL,
CARGO-00988,2026-06-06T01:48:59Z,CONT-005625,YARD-C,GATE_IN,RECEIVED,NO,LOAD,DST-D,NORMAL,
CARGO-00989,2026-06-15T04:36:39Z,CONT-005878,YARD-B,NONE,LOADED,NO,UNLOAD,DST-A,NORMAL,
CARGO-00990,2026-06-25T09:21:37Z,CONT-002825,YARD-C,GATE_IN,RECEIVED,NO,GATE_IN,DST-D,NORMAL,
CARGO-00991,2026-06-13T06:21:11Z,CONT-006711,YARD-B,NONE,LOADED,NO,GATE_OUT,DST-D,NORMAL,
CARGO-00992,2026-06-16T05:49:40Z,CONT-006191,YARD-B,NONE,HOLD,NO,UNLOAD,DST-D,NORMAL,
CARGO-00993,2026-06-16T12:10:14Z,CONT-007745,YARD-B,NONE,HOLD,NO,GATE_OUT,DST-A,NORMAL,
CARGO-00994,2026-06-06T00:19:53Z,CONT-001479,YARD-B,GATE_IN,LOADED,NO,LOAD,DST-D,NORMAL,
CARGO-00995,2026-06-23T05:37:54Z,CONT-008481,YARD-C,NONE,CLEARED,NO,MANIFEST_REVIEW,DST-C,NORMAL,
CARGO-00996,2026-06-11T17:16:41Z,CONT-005385,YARD-C,GATE_IN,RECEIVED,YES,MANIFEST_CHANGE,DST-A,SUSPICIOUS,
CARGO-00997,2026-06-25T04:23:28Z,CONT-007546,YARD-A,GATE_IN,IN_YARD,NO,LOAD,DST-A,NORMAL,
CARGO-00998,2026-06-12T10:33:58Z,CONT-006799,YARD-C,NONE,CLEARED,NO,LOAD,DST-A,NORMAL,
CARGO-00999,2026-06-20T11:25:32Z,CONT-003771,YARD-C,GATE_IN,RECEIVED,NO,MANIFEST_REVIEW,DST-A,NORMAL,
CARGO-01000,2026-06-29T20:20:10Z,CONT-007295,YARD-B,GATE_OUT,RECEIVED,NO,UNLOAD,DST-B,NORMAL,
CARGO-01001,2026-06-19T22:01:04Z,CONT-005772,YARD-B,GATE_IN,HOLD,NO,YARD_MOVE,DST-A,NORMAL,
CARGO-01002,2026-06-04T04:00:41Z,CONT-002207,YARD-A,GATE_IN,CLEARED,NO,MANIFEST_REVIEW,DST-A,NORMAL,
CARGO-01003,2026-06-11T01:53:34Z,CONT-002275,YARD-A,GATE_OUT,LOADED,YES,MANIFEST_CHANGE,DST-D,NORMAL,
CARGO-01004,2026-06-24T06:59:57Z,CONT-000102,YARD-A,NONE,HOLD,NO,GATE_OUT,DST-B,NORMAL,
CARGO-01005,2026-06-11T17:55:11Z,CONT-001404,YARD-B,GATE_IN,IN_YARD,NO,LOAD,DST-C,NORMAL,
CARGO-01006,2026-06-17T21:45:11Z,CONT-002165,YARD-A,GATE_OUT,IN_YARD,NO,GATE_IN,DST-B,NORMAL,
CARGO-01007,2026-06-13T20:33:01Z,CONT-003731,YARD-C,NONE,LOADED,NO,MANIFEST_REVIEW,DST-C,NORMAL,
CARGO-01008,2026-06-24T05:51:05Z,CONT-004870,YARD-B,GATE_IN,HOLD,NO,GATE_IN,DST-D,NORMAL,
CARGO-01009,2026-06-26T04:57:12Z,CONT-008377,YARD-C,GATE_IN,CLEARED,YES,MANIFEST_CHANGE,DST-D,NORMAL,
CARGO-01010,2026-06-20T13:04:55Z,CONT-000807,YARD-A,GATE_IN,HOLD,NO,GATE_OUT,DST-A,NORMAL,
CARGO-01011,2026-06-14T22:25:27Z,CONT-005172,YARD-A,GATE_IN,CLEARED,NO,GATE_OUT,DST-C,NORMAL,
CARGO-01012,2026-06-14T22:49:21Z,CONT-002767,YARD-B,NONE,RECEIVED,NO,MANIFEST_REVIEW,DST-D,NORMAL,
CARGO-01013,2026-06-19T06:33:55Z,CONT-008233,YARD-C,GATE_OUT,IN_YARD,YES,MANIFEST_CHANGE,DST-C,NORMAL,
CARGO-01014,2026-06-13T15:53:59Z,CONT-008963,YARD-B,NONE,RECEIVED,NO,GATE_IN,DST-B,NORMAL,
CARGO-01015,2026-06-26T01:03:30Z,CONT-007148,YARD-B,NONE,HOLD,NO,GATE_IN,DST-C,NORMAL,
CARGO-01016,2026-06-04T23:29:57Z,CONT-006289,YARD-A,GATE_IN,IN_YARD,NO,LOAD,DST-C,NORMAL,
CARGO-01017,2026-06-25T11:16:52Z,CONT-006457,YARD-B,GATE_OUT,LOADED,NO,GATE_OUT,DST-A,NORMAL,
CARGO-01018,2026-06-18T04:59:09Z,CONT-002531,YARD-B,GATE_OUT,LOADED,NO,GATE_OUT,DST-B,NORMAL,
CARGO-01019,2026-06-18T07:40:40Z,CONT-001062,YARD-C,GATE_OUT,CLEARED,NO,UNLOAD,DST-A,NORMAL,
CARGO-01020,2026-06-10T05:26:58Z,CONT-007164,YARD-C,GATE_IN,HOLD,NO,GATE_IN,DST-B,NORMAL,
CARGO-01021,2026-06-22T01:55:46Z,CONT-006504,YARD-A,NONE,RECEIVED,NO,GATE_IN,DST-C,NORMAL,
CARGO-01022,2026-06-24T05:58:46Z,CONT-003152,YARD-B,NONE,HOLD,NO,GATE_OUT,DST-D,NORMAL,
CARGO-01023,2026-06-11T19:15:41Z,CONT-001810,YARD-A,GATE_IN,HOLD,YES,MANIFEST_CHANGE,DST-B,NORMAL,
CARGO-01024,2026-06-16T20:59:47Z,CONT-005555,YARD-C,GATE_OUT,IN_YARD,NO,UNLOAD,DST-C,NORMAL,
CARGO-01025,2026-06-09T11:32:00Z,CONT-006587,YARD-C,GATE_OUT,HOLD,NO,YARD_MOVE,DST-D,NORMAL,
CARGO-01026,2026-06-30T02:52:42Z,CONT-004481,YARD-A,GATE_IN,RECEIVED,NO,YARD_MOVE,DST-C,NORMAL,
CARGO-01027,2026-06-30T20:08:50Z,CONT-005620,YARD-A,NONE,CLEARED,NO,LOAD,DST-D,NORMAL,
CARGO-01028,2026-06-01T15:54:29Z,CONT-008080,YARD-C,NONE,CLEARED,NO,GATE_IN,DST-C,NORMAL,
CARGO-01029,2026-06-30T17:41:27Z,CONT-004202,YARD-C,NONE,LOADED,NO,YARD_MOVE,DST-A,NORMAL,
CARGO-01030,2026-06-10T20:06:52Z,CONT-000041,YARD-A,GATE_IN,HOLD,YES,MANIFEST_CHANGE,DST-D,NORMAL,
CARGO-01031,2026-06-09T09:19:36Z,CONT-007293,YARD-C,NONE,RECEIVED,NO,GATE_IN,DST-D,NORMAL,
CARGO-01032,2026-06-06T20:18:52Z,CONT-003929,YARD-A,GATE_IN,CLEARED,NO,YARD_MOVE,DST-D,NORMAL,
CARGO-01033,2026-06-21T17:36:04Z,CONT-005757,YARD-C,GATE_IN,LOADED,NO,UNLOAD,DST-C,NORMAL,
CARGO-01034,2026-06-14T10:44:04Z,CONT-001557,YARD-A,GATE_OUT,LOADED,YES,MANIFEST_CHANGE,DST-B,NORMAL,
CARGO-01035,2026-06-27T09:18:32Z,CONT-003252,YARD-B,NONE,IN_YARD,NO,GATE_IN,DST-D,NORMAL,
CARGO-01036,2026-06-05T13:31:51Z,CONT-003957,YARD-C,NONE,LOADED,YES,MANIFEST_CHANGE,DST-D,SUSPICIOUS,
CARGO-01037,2026-06-07T07:12:40Z,CONT-007002,YARD-C,NONE,CLEARED,NO,YARD_MOVE,DST-D,NORMAL,
CARGO-01038,2026-06-15T00:26:40Z,CONT-007325,YARD-C,GATE_IN,HOLD,YES,MANIFEST_CHANGE,DST-B,NORMAL,
CARGO-01039,2026-06-24T20:44:45Z,CONT-000016,YARD-C,GATE_IN,LOADED,NO,UNLOAD,DST-A,NORMAL,
CARGO-01040,2026-06-06T10:32:21Z,CONT-005183,YARD-A,GATE_OUT,HOLD,NO,GATE_IN,DST-C,NORMAL,
CARGO-01041,2026-06-25T14:45:49Z,CONT-008177,YARD-A,GATE_OUT,IN_YARD,NO,MANIFEST_REVIEW,DST-C,NORMAL,
CARGO-01042,2026-06-14T13:51:54Z,CONT-002530,YARD-C,NONE,HOLD,YES,MANIFEST_CHANGE,DST-B,NORMAL,
CARGO-01043,2026-06-05T02:18:54Z,CONT-007362,YARD-C,GATE_IN,HOLD,NO,YARD_MOVE,DST-C,NORMAL,
CARGO-01044,2026-06-22T06:30:46Z,CONT-003173,YARD-A,GATE_OUT,LOADED,NO,MANIFEST_REVIEW,DST-B,NORMAL,
CARGO-01045,2026-06-06T11:45:09Z,CONT-002651,YARD-B,GATE_IN,RECEIVED,NO,GATE_OUT,DST-A,NORMAL,
CARGO-01046,2026-06-30T19:47:39Z,CONT-008716,YARD-C,NONE,CLEARED,NO,UNLOAD,DST-B,NORMAL,
CARGO-01047,2026-06-28T19:25:32Z,CONT-002369,YARD-B,GATE_IN,CLEARED,NO,UNLOAD,DST-C,NORMAL,
CARGO-01048,2026-06-22T02:27:16Z,CONT-008504,YARD-B,GATE_OUT,CLEARED,NO,LOAD,DST-D,NORMAL,
CARGO-01049,2026-06-23T20:21:39Z,CONT-001561,YARD-C,GATE_OUT,LOADED,NO,MANIFEST_REVIEW,DST-D,NORMAL,
CARGO-01050,2026-06-18T20:49:15Z,CONT-007287,YARD-C,NONE,HOLD,NO,LOAD,DST-D,NORMAL,
CARGO-01051,2026-06-19T17:37:54Z,CONT-007010,YARD-C,GATE_OUT,LOADED,NO,GATE_IN,DST-C,NORMAL,
CARGO-01052,2026-06-05T09:43:24Z,CONT-006564,YARD-A,NONE,RECEIVED,NO,GATE_IN,DST-A,NORMAL,
CARGO-01053,2026-06-12T17:11:24Z,CONT-004111,YARD-B,GATE_IN,RECEIVED,NO,GATE_OUT,DST-B,NORMAL,
CARGO-01054,2026-06-29T02:14:44Z,CONT-001040,YARD-B,GATE_OUT,HOLD,NO,UNLOAD,DST-B,NORMAL,
CARGO-01055,2026-06-25T16:04:05Z,CONT-008126,YARD-B,GATE_IN,LOADED,NO,MANIFEST_REVIEW,DST-C,NORMAL,
CARGO-01056,2026-06-28T06:39:48Z,CONT-003218,YARD-A,GATE_IN,IN_YARD,NO,UNLOAD,DST-C,NORMAL,
CARGO-01057,2026-06-21T06:02:17Z,CONT-005547,YARD-A,GATE_OUT,IN_YARD,YES,MANIFEST_CHANGE,DST-B,SUSPICIOUS,
CARGO-01058,2026-06-13T09:16:26Z,CONT-006217,YARD-B,GATE_IN,IN_YARD,NO,GATE_OUT,DST-D,NORMAL,
CARGO-01059,2026-06-24T00:05:12Z,CONT-001785,YARD-C,GATE_OUT,RECEIVED,YES,MANIFEST_CHANGE,DST-D,NORMAL,
CARGO-01060,2026-06-04T21:25:53Z,CONT-003719,YARD-A,NONE,RECEIVED,YES,MANIFEST_CHANGE,DST-C,NORMAL,
CARGO-01061,2026-06-27T15:24:10Z,CONT-005923,YARD-A,NONE,HOLD,NO,MANIFEST_REVIEW,DST-A,NORMAL,
CARGO-01062,2026-06-21T12:18:14Z,CONT-004149,YARD-A,NONE,RECEIVED,NO,YARD_MOVE,DST-B,NORMAL,
CARGO-01063,2026-06-21T12:18:11Z,CONT-004988,YARD-C,GATE_OUT,IN_YARD,YES,MANIFEST_CHANGE,DST-D,NORMAL,
CARGO-01064,2026-06-04T04:49:37Z,CONT-000748,YARD-B,NONE,HOLD,NO,GATE_IN,DST-D,NORMAL,
CARGO-01065,2026-06-21T04:23:55Z,CONT-000700,YARD-B,GATE_OUT,HOLD,NO,GATE_OUT,DST-A,NORMAL,
CARGO-01066,2026-06-16T12:55:59Z,CONT-004453,YARD-C,NONE,CLEARED,NO,YARD_MOVE,DST-B,NORMAL,
CARGO-01067,2026-06-03T09:39:00Z,CONT-000631,YARD-C,GATE_OUT,HOLD,NO,LOAD,DST-C,NORMAL,
CARGO-01068,2026-06-21T15:08:36Z,CONT-006674,YARD-C,GATE_IN,IN_YARD,NO,YARD_MOVE,DST-A,NORMAL,
CARGO-01069,2026-06-10T16:34:05Z,CONT-006714,YARD-B,GATE_OUT,IN_YARD,NO,YARD_MOVE,DST-A,NORMAL,
CARGO-01070,2026-06-18T16:29:40Z,CONT-008268,YARD-C,GATE_IN,LOADED,NO,UNLOAD,DST-B,NORMAL,
CARGO-01071,2026-06-25T09:52:04Z,CONT-003024,YARD-B,GATE_IN,HOLD,YES,MANIFEST_CHANGE,DST-C,NORMAL,
CARGO-01072,2026-06-10T19:39:20Z,CONT-003510,YARD-B,GATE_OUT,RECEIVED,NO,YARD_MOVE,DST-A,NORMAL,
CARGO-01073,2026-06-09T11:23:24Z,CONT-002126,YARD-C,GATE_IN,CLEARED,NO,GATE_IN,DST-A,NORMAL,
CARGO-01074,2026-06-24T05:32:59Z,CONT-002270,YARD-A,GATE_OUT,RECEIVED,NO,UNLOAD,DST-A,NORMAL,
CARGO-01075,2026-06-02T15:34:36Z,CONT-002455,YARD-A,NONE,HOLD,NO,GATE_OUT,DST-B,NORMAL,
CARGO-01076,2026-06-23T02:24:30Z,CONT-000720,YARD-B,GATE_OUT,RECEIVED,NO,LOAD,DST-D,NORMAL,
CARGO-01077,2026-06-25T06:02:44Z,CONT-007332,YARD-B,GATE_IN,RECEIVED,NO,YARD_MOVE,DST-D,NORMAL,
CARGO-01078,2026-06-04T19:33:36Z,CONT-005719,YARD-A,GATE_IN,LOADED,NO,YARD_MOVE,DST-B,NORMAL,
CARGO-01079,2026-06-12T06:31:58Z,CONT-005568,YARD-A,GATE_IN,LOADED,NO,UNLOAD,DST-B,NORMAL,
CARGO-01080,2026-06-01T22:19:11Z,CONT-002316,YARD-B,NONE,IN_YARD,NO,LOAD,DST-A,NORMAL,
CARGO-01081,2026-06-19T01:14:50Z,CONT-005537,YARD-B,GATE_IN,IN_YARD,NO,UNLOAD,DST-A,NORMAL,
CARGO-01082,2026-06-19T20:06:55Z,CONT-003647,YARD-C,GATE_OUT,RECEIVED,NO,MANIFEST_REVIEW,DST-C,NORMAL,
CARGO-01083,2026-06-01T23:09:40Z,CONT-004949,YARD-C,GATE_IN,LOADED,NO,GATE_IN,DST-D,NORMAL,
CARGO-01084,2026-06-13T04:55:27Z,CONT-000528,YARD-C,GATE_IN,HOLD,NO,UNLOAD,DST-A,NORMAL,
CARGO-01085,2026-06-17T17:41:47Z,CONT-003900,YARD-B,NONE,HOLD,NO,UNLOAD,DST-D,NORMAL,
CARGO-01086,2026-06-02T07:38:12Z,CONT-008022,YARD-C,NONE,CLEARED,NO,MANIFEST_REVIEW,DST-D,NORMAL,
CARGO-01087,2026-06-14T09:07:40Z,CONT-006522,YARD-B,GATE_IN,IN_YARD,NO,GATE_IN,DST-A,NORMAL,
CARGO-01088,2026-06-13T21:08:19Z,CONT-002537,YARD-A,GATE_IN,HOLD,NO,GATE_OUT,DST-B,NORMAL,
CARGO-01089,2026-06-15T04:53:48Z,CONT-004668,YARD-C,NONE,RECEIVED,NO,UNLOAD,DST-A,NORMAL,
CARGO-01090,2026-06-12T20:05:00Z,CONT-001928,YARD-B,GATE_OUT,RECEIVED,NO,UNLOAD,DST-A,NORMAL,
CARGO-01091,2026-06-25T14:06:29Z,CONT-000798,YARD-C,NONE,LOADED,NO,YARD_MOVE,DST-D,NORMAL,
CARGO-01092,2026-06-14T15:38:29Z,CONT-008461,YARD-C,GATE_OUT,RECEIVED,NO,YARD_MOVE,DST-A,NORMAL,
CARGO-01093,2026-06-01T04:11:57Z,CONT-006091,YARD-B,GATE_OUT,HOLD,NO,LOAD,DST-C,NORMAL,
CARGO-01094,2026-06-05T11:48:40Z,CONT-000830,YARD-A,NONE,LOADED,NO,YARD_MOVE,DST-D,NORMAL,
CARGO-01095,2026-06-30T16:19:50Z,CONT-002667,YARD-A,NONE,RECEIVED,NO,YARD_MOVE,DST-C,NORMAL,
CARGO-01096,2026-06-05T19:43:57Z,CONT-000725,YARD-B,NONE,LOADED,NO,UNLOAD,DST-B,NORMAL,
CARGO-01097,2026-06-13T21:04:24Z,CONT-003738,YARD-C,GATE_OUT,RECEIVED,NO,LOAD,DST-A,NORMAL,
CARGO-01098,2026-06-06T15:40:22Z,CONT-006011,YARD-B,NONE,LOADED,NO,GATE_IN,DST-D,NORMAL,
CARGO-01099,2026-06-04T17:58:03Z,CONT-008909,YARD-C,GATE_OUT,RECEIVED,NO,UNLOAD,DST-A,NORMAL,
CARGO-01100,2026-06-20T22:52:14Z,CONT-004863,YARD-B,GATE_OUT,HOLD,YES,MANIFEST_CHANGE,DST-C,NORMAL,
CARGO-01101,2026-06-03T20:24:04Z,CONT-007921,YARD-B,GATE_IN,HOLD,YES,MANIFEST_CHANGE,DST-A,NORMAL,
CARGO-01102,2026-06-17T08:22:30Z,CONT-001672,YARD-B,NONE,LOADED,NO,MANIFEST_REVIEW,DST-C,NORMAL,
CARGO-01103,2026-06-29T13:47:13Z,CONT-000938,YARD-C,GATE_OUT,IN_YARD,NO,GATE_OUT,DST-B,NORMAL,
CARGO-01104,2026-06-23T18:57:00Z,CONT-006572,YARD-B,NONE,HOLD,NO,LOAD,DST-D,NORMAL,
CARGO-01105,2026-06-17T08:54:49Z,CONT-002194,YARD-B,NONE,RECEIVED,YES,MANIFEST_CHANGE,DST-B,NORMAL,
CARGO-01106,2026-06-05T20:25:54Z,CONT-003533,YARD-B,GATE_IN,IN_YARD,NO,GATE_OUT,DST-A,NORMAL,
CARGO-01107,2026-06-24T14:09:20Z,CONT-001455,YARD-A,GATE_OUT,HOLD,NO,UNLOAD,DST-B,NORMAL,
CARGO-01108,2026-06-04T02:15:21Z,CONT-003444,YARD-A,GATE_IN,IN_YARD,NO,UNLOAD,DST-B,NORMAL,
CARGO-01109,2026-06-17T02:48:04Z,CONT-006159,YARD-C,GATE_OUT,HOLD,NO,UNLOAD,DST-C,NORMAL,
CARGO-01110,2026-06-26T16:12:45Z,CONT-005325,YARD-A,NONE,RECEIVED,YES,MANIFEST_CHANGE,DST-A,NORMAL,
CARGO-01111,2026-06-16T08:17:07Z,CONT-007071,YARD-A,GATE_IN,RECEIVED,NO,MANIFEST_REVIEW,DST-A,NORMAL,
CARGO-01112,2026-06-30T17:20:10Z,CONT-002191,YARD-A,NONE,IN_YARD,YES,MANIFEST_CHANGE,DST-B,NORMAL,
CARGO-01113,2026-06-12T16:17:14Z,CONT-008285,YARD-A,GATE_IN,RECEIVED,NO,GATE_IN,DST-A,NORMAL,
CARGO-01114,2026-06-07T15:41:57Z,CONT-005951,YARD-A,GATE_IN,LOADED,NO,UNLOAD,DST-A,NORMAL,
CARGO-01115,2026-06-10T18:20:36Z,CONT-001922,YARD-B,GATE_IN,HOLD,NO,GATE_IN,DST-A,NORMAL,
CARGO-01116,2026-06-19T13:59:45Z,CONT-000523,YARD-A,NONE,LOADED,NO,GATE_OUT,DST-C,NORMAL,
CARGO-01117,2026-06-02T10:48:12Z,CONT-004784,YARD-A,NONE,CLEARED,YES,MANIFEST_CHANGE,DST-A,SUSPICIOUS,
CARGO-01118,2026-06-21T01:26:27Z,CONT-005581,YARD-C,GATE_IN,LOADED,NO,GATE_IN,DST-D,NORMAL,
CARGO-01119,2026-06-09T19:24:39Z,CONT-000909,YARD-A,NONE,CLEARED,NO,GATE_OUT,DST-A,NORMAL,
CARGO-01120,2026-06-02T16:47:50Z,CONT-003407,YARD-B,NONE,LOADED,NO,GATE_IN,DST-B,NORMAL,
CARGO-01121,2026-06-12T14:43:45Z,CONT-007142,YARD-B,GATE_IN,CLEARED,NO,GATE_IN,DST-C,NORMAL,
CARGO-01122,2026-06-25T02:28:02Z,CONT-006592,YARD-A,GATE_OUT,RECEIVED,NO,GATE_IN,DST-A,NORMAL,
CARGO-01123,2026-06-30T06:03:58Z,CONT-005659,YARD-B,GATE_OUT,CLEARED,NO,YARD_MOVE,DST-A,NORMAL,
CARGO-01124,2026-06-22T07:43:56Z,CONT-007355,YARD-C,NONE,RECEIVED,NO,GATE_OUT,DST-C,NORMAL,
CARGO-01125,2026-06-07T19:32:21Z,CONT-006954,YARD-A,GATE_IN,CLEARED,NO,GATE_IN,DST-C,NORMAL,
CARGO-01126,2026-06-22T04:35:50Z,CONT-002383,YARD-A,GATE_OUT,LOADED,NO,UNLOAD,DST-A,NORMAL,
CARGO-01127,2026-06-15T04:16:16Z,CONT-004874,YARD-A,GATE_OUT,CLEARED,NO,UNLOAD,DST-D,NORMAL,
CARGO-01128,2026-06-09T10:21:15Z,CONT-006070,YARD-C,NONE,RECEIVED,NO,YARD_MOVE,DST-D,NORMAL,
CARGO-01129,2026-06-15T18:19:24Z,CONT-007966,YARD-A,GATE_OUT,LOADED,NO,GATE_OUT,DST-B,NORMAL,
CARGO-01130,2026-06-23T05:40:40Z,CONT-004049,YARD-A,GATE_IN,LOADED,NO,LOAD,DST-D,NORMAL,
CARGO-01131,2026-06-10T11:21:03Z,CONT-005048,YARD-B,GATE_OUT,RECEIVED,NO,GATE_IN,DST-D,NORMAL,
CARGO-01132,2026-06-16T18:25:45Z,CONT-000527,YARD-A,GATE_IN,IN_YARD,NO,GATE_IN,DST-B,NORMAL,
CARGO-01133,2026-06-30T08:38:38Z,CONT-008525,YARD-C,NONE,RECEIVED,NO,LOAD,DST-B,NORMAL,
CARGO-01134,2026-06-04T15:13:45Z,CONT-003358,YARD-C,GATE_IN,HOLD,YES,MANIFEST_CHANGE,DST-B,NORMAL,
CARGO-01135,2026-06-14T06:19:40Z,CONT-000128,YARD-B,GATE_IN,IN_YARD,NO,LOAD,DST-B,NORMAL,
CARGO-01136,2026-06-29T13:13:24Z,CONT-006265,YARD-A,GATE_IN,HOLD,YES,MANIFEST_CHANGE,DST-C,NORMAL,
CARGO-01137,2026-06-15T01:45:14Z,CONT-002073,YARD-C,GATE_OUT,HOLD,NO,LOAD,DST-D,NORMAL,
CARGO-01138,2026-06-16T16:04:28Z,CONT-006821,YARD-C,NONE,IN_YARD,YES,MANIFEST_CHANGE,DST-A,NORMAL,
CARGO-01139,2026-06-22T14:56:29Z,CONT-006119,YARD-C,NONE,LOADED,NO,GATE_OUT,DST-C,NORMAL,
CARGO-01140,2026-06-16T14:00:26Z,CONT-005073,YARD-C,GATE_IN,HOLD,NO,LOAD,DST-D,NORMAL,
CARGO-01141,2026-06-18T06:24:36Z,CONT-004647,YARD-B,NONE,CLEARED,NO,UNLOAD,DST-B,NORMAL,
CARGO-01142,2026-06-28T16:28:09Z,CONT-002298,YARD-C,NONE,IN_YARD,NO,UNLOAD,DST-B,NORMAL,
CARGO-01143,2026-06-23T04:49:00Z,CONT-007918,YARD-C,GATE_OUT,LOADED,NO,GATE_IN,DST-C,NORMAL,
CARGO-01144,2026-06-20T21:00:51Z,CONT-003460,YARD-B,NONE,CLEARED,NO,GATE_OUT,DST-B,NORMAL,
CARGO-01145,2026-06-29T09:15:01Z,CONT-001899,YARD-B,GATE_OUT,LOADED,NO,GATE_IN,DST-B,NORMAL,
CARGO-01146,2026-06-30T17:30:40Z,CONT-006698,YARD-B,GATE_OUT,LOADED,NO,YARD_MOVE,DST-D,NORMAL,
CARGO-01147,2026-06-21T12:02:32Z,CONT-007333,YARD-B,GATE_OUT,CLEARED,YES,MANIFEST_CHANGE,DST-D,NORMAL,
CARGO-01148,2026-06-15T00:04:53Z,CONT-004667,YARD-C,GATE_IN,HOLD,NO,GATE_IN,DST-A,NORMAL,
CARGO-01149,2026-06-03T16:20:06Z,CONT-007160,YARD-B,GATE_OUT,IN_YARD,NO,GATE_OUT,DST-B,NORMAL,
