event_id,timestamp,asset_id,command_type,alarm_code,process_state,operator_id,severity,command_sequence_valid,event_label,incident_id
OT-01094,2026-06-01T08:26:57Z,CRANE08,HOIST_DOWN,NONE,RUNNING,OP011,LOW,YES,NORMAL,
OT-01095,2026-06-18T21:45:52Z,PLC10,MOVE_RIGHT,NONE,IDLE,OP037,LOW,YES,NORMAL,
OT-01096,2026-06-25T09:26:18Z,PLC03,IDLE,NONE,RUNNING,OP017,LOW,YES,NORMAL,
OT-01097,2026-06-15T08:19:55Z,YARD-05,IDLE,NONE,RUNNING,OP031,LOW,YES,NORMAL,
OT-01098,2026-06-29T10:21:34Z,CRANE06,SPEED_SET,ALM-101,RUNNING,OP011,MEDIUM,YES,NORMAL,
OT-01099,2026-06-28T09:34:07Z,CRANE08,STOP,ALM-101,NORMAL,OP019,MEDIUM,YES,NORMAL,
OT-01100,2026-06-18T23:10:38Z,CRANE06,REPEATED_COMMAND,ALM-204,ABNORMAL,OP013,HIGH,NO,SUSPICIOUS,INC-T21-003
OT-01101,2026-06-27T15:09:26Z,CRANE01,MOVE_LEFT,NONE,NORMAL,OP005,LOW,YES,NORMAL,
OT-01102,2026-06-01T07:48:40Z,CRANE08,HOIST_DOWN,NONE,IDLE,OP029,LOW,YES,NORMAL,
OT-01103,2026-06-22T09:09:16Z,PLC05,IDLE,NONE,IDLE,OP040,LOW,YES,NORMAL,
OT-01104,2026-06-02T16:49:33Z,YARD-05,IDLE,NONE,RUNNING,OP023,LOW,YES,NORMAL,
OT-01105,2026-06-22T16:57:30Z,PLC06,HOIST_UP,NONE,RUNNING,OP002,LOW,YES,NORMAL,
OT-01106,2026-06-04T18:44:48Z,YARD-02,HOIST_DOWN,NONE,IDLE,OP020,LOW,YES,NORMAL,
OT-01107,2026-06-25T19:47:44Z,CRANE01,HOIST_UP,NONE,IDLE,OP008,LOW,YES,NORMAL,
OT-01108,2026-06-15T00:47:10Z,CRANE08,STOP,NONE,IDLE,OP003,LOW,YES,NORMAL,
OT-01109,2026-06-26T11:34:51Z,CRANE01,MOVE_LEFT,NONE,NORMAL,OP014,LOW,YES,NORMAL,
OT-01110,2026-06-06T04:00:10Z,YARD-06,STATUS_READ,NONE,IDLE,OP021,LOW,YES,NORMAL,
OT-01111,2026-06-20T17:44:03Z,PLC09,HOIST_UP,NONE,NORMAL,OP010,LOW,YES,NORMAL,
OT-01112,2026-06-14T09:27:50Z,YARD-04,MOVE_RIGHT,ALM-101,IDLE,OP022,MEDIUM,YES,NORMAL,
OT-01113,2026-06-10T18:25:25Z,YARD-04,MOVE_RIGHT,NONE,IDLE,OP004,LOW,YES,NORMAL,
OT-01114,2026-06-28T10:10:37Z,CRANE06,MOVE_RIGHT,NONE,IDLE,OP003,LOW,YES,NORMAL,
OT-01115,2026-06-01T23:16:59Z,PLC02,MOVE_RIGHT,NONE,RUNNING,OP007,LOW,YES,NORMAL,
OT-01116,2026-06-09T07:26:19Z,CRANE02,STATUS_READ,NONE,IDLE,OP032,LOW,YES,NORMAL,
OT-01117,2026-06-04T00:48:45Z,PLC06,STOP,NONE,RUNNING,OP030,LOW,YES,NORMAL,
OT-01118,2026-06-22T17:39:30Z,PLC03,IDLE,NONE,IDLE,OP039,LOW,YES,NORMAL,
OT-01119,2026-06-25T08:04:00Z,PLC03,SPEED_SET,NONE,NORMAL,OP004,LOW,YES,NORMAL,
OT-01120,2026-06-07T11:35:05Z,YARD-02,SPEED_SET,ALM-101,RUNNING,OP040,MEDIUM,YES,NORMAL,
OT-01121,2026-06-02T15:22:26Z,YARD-03,STOP,NONE,NORMAL,OP031,LOW,YES,NORMAL,
OT-01122,2026-06-07T23:52:57Z,YARD-08,IDLE,NONE,IDLE,OP012,LOW,YES,NORMAL,
OT-01123,2026-06-25T20:34:44Z,YARD-08,IDLE,NONE,NORMAL,OP003,LOW,YES,NORMAL,
OT-01124,2026-06-09T18:01:49Z,PLC12,STATUS_READ,NONE,RUNNING,OP023,LOW,YES,NORMAL,
OT-01125,2026-06-17T21:56:26Z,CRANE03,MOVE_LEFT,NONE,NORMAL,OP005,LOW,YES,NORMAL,
OT-01126,2026-06-19T09:56:46Z,PLC03,IDLE,NONE,RUNNING,OP007,LOW,YES,NORMAL,
OT-01127,2026-06-28T00:56:47Z,PLC05,MOVE_RIGHT,NONE,NORMAL,OP001,LOW,YES,NORMAL,
OT-01128,2026-06-25T09:36:25Z,CRANE02,HOIST_UP,ALM-101,IDLE,OP016,MEDIUM,YES,NORMAL,
OT-01129,2026-06-02T21:39:10Z,PLC07,STATUS_READ,NONE,NORMAL,OP020,LOW,YES,NORMAL,
OT-01130,2026-06-14T17:07:46Z,CRANE08,HOIST_DOWN,NONE,RUNNING,OP026,LOW,YES,NORMAL,
OT-01131,2026-06-22T13:28:09Z,CRANE02,IDLE,NONE,RUNNING,OP003,LOW,YES,NORMAL,
OT-01132,2026-06-21T16:25:20Z,PLC12,STOP,NONE,RUNNING,OP001,LOW,YES,NORMAL,
OT-01133,2026-06-04T22:05:53Z,YARD-06,HOIST_DOWN,NONE,NORMAL,OP004,LOW,YES,NORMAL,
OT-01134,2026-06-14T23:19:00Z,YARD-01,MOVE_RIGHT,NONE,RUNNING,OP028,LOW,YES,NORMAL,
OT-01135,2026-06-19T19:52:59Z,CRANE08,IDLE,NONE,IDLE,OP038,LOW,YES,NORMAL,
OT-01136,2026-06-08T12:51:59Z,YARD-01,IDLE,NONE,NORMAL,OP009,LOW,YES,NORMAL,
OT-01137,2026-06-29T09:23:51Z,YARD-05,HOIST_UP,NONE,RUNNING,OP016,LOW,YES,NORMAL,
OT-01138,2026-06-03T02:41:15Z,CRANE03,MOVE_RIGHT,NONE,NORMAL,OP007,LOW,YES,NORMAL,
OT-01139,2026-06-29T08:59:45Z,CRANE04,MOVE_RIGHT,NONE,NORMAL,OP020,LOW,YES,NORMAL,
OT-01140,2026-06-07T18:01:13Z,CRANE06,STATUS_READ,NONE,IDLE,OP024,LOW,YES,NORMAL,
OT-01141,2026-06-03T20:28:00Z,CRANE08,STOP,NONE,NORMAL,OP015,LOW,YES,NORMAL,
OT-01142,2026-06-30T10:43:17Z,YARD-01,STOP,NONE,IDLE,OP007,LOW,YES,NORMAL,
OT-01143,2026-06-14T03:31:35Z,PLC01,HOIST_UP,NONE,IDLE,OP040,LOW,YES,NORMAL,
OT-01144,2026-06-28T15:34:00Z,PLC06,MOVE_LEFT,NONE,IDLE,OP038,LOW,YES,NORMAL,
OT-01145,2026-06-29T00:34:06Z,CRANE07,MOVE_LEFT,ALM-101,NORMAL,OP004,MEDIUM,YES,NORMAL,
OT-01146,2026-06-10T03:21:41Z,PLC03,STATUS_READ,NONE,RUNNING,OP016,LOW,YES,NORMAL,
OT-01147,2026-06-01T04:37:45Z,PLC03,SPEED_SET,NONE,IDLE,OP012,LOW,YES,NORMAL,
OT-01148,2026-06-09T01:05:44Z,YARD-01,IDLE,ALM-101,RUNNING,OP036,MEDIUM,YES,NORMAL,
OT-01149,2026-06-22T12:57:18Z,PLC02,HOIST_UP,NONE,IDLE,OP003,LOW,YES,NORMAL,
OT-01150,2026-06-25T01:19:51Z,PLC03,MOVE_RIGHT,NONE,RUNNING,OP033,LOW,YES,NORMAL,
OT-01151,2026-06-25T04:41:05Z,PLC09,UNAUTHORIZED_COMMAND,ALM-418,ABNORMAL,OP006,HIGH,NO,SUSPICIOUS,
OT-01152,2026-06-21T22:13:46Z,CRANE08,MOVE_RIGHT,ALM-101,IDLE,OP040,MEDIUM,YES,NORMAL,
OT-01153,2026-06-21T12:40:44Z,YARD-08,MOVE_LEFT,ALM-107,IDLE,OP002,MEDIUM,YES,NORMAL,
OT-01154,2026-06-06T09:05:43Z,CRANE07,MOVE_LEFT,NONE,NORMAL,OP016,LOW,YES,NORMAL,
OT-01155,2026-06-09T10:51:36Z,CRANE07,HOIST_DOWN,NONE,RUNNING,OP031,LOW,YES,NORMAL,
OT-01156,2026-06-08T06:26:59Z,CRANE01,STOP,NONE,NORMAL,OP036,LOW,YES,NORMAL,
OT-01157,2026-06-08T04:55:23Z,PLC05,SPEED_SET,NONE,IDLE,OP030,LOW,YES,NORMAL,
OT-01158,2026-06-10T03:23:41Z,PLC02,HOIST_DOWN,ALM-101,RUNNING,OP005,MEDIUM,YES,NORMAL,
OT-01159,2026-06-06T04:08:49Z,PLC12,SPEED_SET,NONE,NORMAL,OP009,LOW,YES,NORMAL,
OT-01160,2026-06-15T18:54:59Z,PLC09,HOIST_UP,NONE,RUNNING,OP034,LOW,YES,NORMAL,
OT-01161,2026-06-08T04:30:09Z,PLC07,MOVE_LEFT,NONE,RUNNING,OP011,LOW,YES,NORMAL,
OT-01162,2026-06-12T17:04:56Z,YARD-07,SPEED_SET,NONE,NORMAL,OP027,LOW,YES,NORMAL,
OT-01163,2026-06-25T03:28:25Z,CRANE08,IDLE,NONE,NORMAL,OP006,LOW,YES,NORMAL,
OT-01164,2026-06-24T08:47:42Z,PLC01,STATUS_READ,NONE,NORMAL,OP018,LOW,YES,NORMAL,
OT-01165,2026-06-29T20:29:03Z,CRANE01,HOIST_DOWN,NONE,IDLE,OP021,LOW,YES,NORMAL,
OT-01166,2026-06-14T19:49:44Z,PLC04,MOVE_RIGHT,NONE,RUNNING,OP039,LOW,YES,NORMAL,
OT-01167,2026-06-29T14:38:48Z,PLC10,STATUS_READ,NONE,NORMAL,OP018,LOW,YES,NORMAL,
OT-01168,2026-06-28T09:40:02Z,YARD-04,MOVE_LEFT,ALM-107,RUNNING,OP010,MEDIUM,YES,NORMAL,
OT-01169,2026-06-12T10:43:09Z,YARD-02,IDLE,NONE,NORMAL,OP028,LOW,YES,NORMAL,
OT-01170,2026-06-23T05:02:37Z,PLC02,SPEED_SET,NONE,NORMAL,OP026,LOW,YES,NORMAL,
OT-01171,2026-06-05T10:24:00Z,CRANE02,STOP,NONE,RUNNING,OP024,LOW,YES,NORMAL,
OT-01172,2026-06-17T03:01:02Z,CRANE04,STOP,NONE,RUNNING,OP015,LOW,YES,NORMAL,
OT-01173,2026-06-17T14:20:28Z,PLC05,STOP,NONE,RUNNING,OP031,LOW,YES,NORMAL,
OT-01174,2026-06-08T00:25:51Z,PLC08,STATUS_READ,NONE,NORMAL,OP016,LOW,YES,NORMAL,
OT-01175,2026-06-21T18:17:23Z,PLC12,STOP,NONE,IDLE,OP013,LOW,YES,NORMAL,
OT-01176,2026-06-24T11:33:49Z,PLC02,STOP,NONE,NORMAL,OP014,LOW,YES,NORMAL,
OT-01177,2026-06-09T02:16:20Z,YARD-05,STOP,NONE,NORMAL,OP032,LOW,YES,NORMAL,
OT-01178,2026-06-16T14:37:41Z,PLC04,HOIST_UP,NONE,RUNNING,OP035,LOW,YES,NORMAL,
OT-01179,2026-06-18T14:09:52Z,CRANE02,SPEED_SET,NONE,NORMAL,OP040,LOW,YES,NORMAL,
OT-01180,2026-06-12T19:07:45Z,PLC11,HOIST_DOWN,NONE,RUNNING,OP005,LOW,YES,NORMAL,
OT-01181,2026-06-28T02:37:14Z,PLC01,STATUS_READ,ALM-101,RUNNING,OP034,MEDIUM,YES,NORMAL,
OT-01182,2026-06-17T14:00:56Z,CRANE07,HOIST_UP,NONE,IDLE,OP025,LOW,YES,NORMAL,
OT-01183,2026-06-26T05:23:07Z,YARD-04,IDLE,NONE,RUNNING,OP014,LOW,YES,NORMAL,
OT-01184,2026-06-05T14:50:23Z,YARD-05,MOVE_LEFT,NONE,IDLE,OP031,LOW,YES,NORMAL,
OT-01185,2026-06-23T10:21:24Z,PLC11,IDLE,NONE,NORMAL,OP028,LOW,YES,NORMAL,
OT-01186,2026-06-08T15:14:00Z,PLC06,HOIST_UP,NONE,RUNNING,OP015,LOW,YES,NORMAL,
OT-01187,2026-06-23T23:55:30Z,CRANE07,STOP,ALM-107,RUNNING,OP027,MEDIUM,YES,NORMAL,
OT-01188,2026-06-02T06:37:58Z,YARD-06,SPEED_SET,NONE,IDLE,OP024,LOW,YES,NORMAL,
OT-01189,2026-06-17T19:01:29Z,YARD-08,HOIST_UP,NONE,NORMAL,OP017,LOW,YES,NORMAL,
OT-01190,2026-06-05T06:39:02Z,CRANE06,SPEED_OVERRIDE,ALM-418,ABNORMAL,OP021,CRITICAL,NO,SUSPICIOUS,
OT-01191,2026-06-04T11:30:14Z,CRANE03,MOVE_RIGHT,NONE,RUNNING,OP001,LOW,YES,NORMAL,
OT-01192,2026-06-15T06:55:15Z,YARD-07,HOIST_UP,NONE,RUNNING,OP014,LOW,YES,NORMAL,
OT-01193,2026-06-26T18:15:05Z,PLC11,STOP,NONE,IDLE,OP019,LOW,YES,NORMAL,
OT-01194,2026-06-28T18:49:21Z,YARD-02,HOIST_DOWN,NONE,IDLE,OP031,LOW,YES,NORMAL,
OT-01195,2026-06-06T18:17:36Z,CRANE06,STOP,NONE,RUNNING,OP012,LOW,YES,NORMAL,
OT-01196,2026-06-20T10:11:38Z,PLC03,MOVE_RIGHT,NONE,IDLE,OP022,LOW,YES,NORMAL,
OT-01197,2026-06-06T03:02:11Z,YARD-01,STOP,NONE,RUNNING,OP018,LOW,YES,NORMAL,
OT-01198,2026-06-21T16:57:17Z,PLC04,SPEED_SET,NONE,IDLE,OP017,LOW,YES,NORMAL,
OT-01199,2026-06-15T01:34:28Z,PLC08,SPEED_SET,NONE,RUNNING,OP010,LOW,YES,NORMAL,
OT-01200,2026-06-20T04:54:41Z,CRANE01,SPEED_SET,NONE,IDLE,OP009,LOW,YES,NORMAL,
OT-01201,2026-06-29T12:46:16Z,CRANE06,STATUS_READ,NONE,IDLE,OP012,LOW,YES,NORMAL,
OT-01202,2026-06-01T13:02:44Z,PLC02,STATUS_READ,NONE,NORMAL,OP040,LOW,YES,NORMAL,
OT-01203,2026-06-10T07:05:37Z,YARD-04,STATUS_READ,ALM-107,IDLE,OP039,MEDIUM,YES,NORMAL,
OT-01204,2026-06-29T02:02:47Z,PLC02,STATUS_READ,NONE,IDLE,OP034,LOW,YES,NORMAL,
OT-01205,2026-06-03T14:11:45Z,YARD-01,OUT_OF_SEQUENCE,ALM-418,SAFE_STOP,OP003,CRITICAL,NO,SUSPICIOUS,
OT-01206,2026-06-29T13:41:57Z,YARD-08,STOP,NONE,RUNNING,OP020,LOW,YES,NORMAL,
OT-01207,2026-06-30T02:29:08Z,YARD-08,STOP,NONE,NORMAL,OP004,LOW,YES,NORMAL,
OT-01208,2026-06-15T01:08:06Z,YARD-06,STATUS_READ,NONE,RUNNING,OP003,LOW,YES,NORMAL,
OT-01209,2026-06-28T08:02:56Z,YARD-06,OUT_OF_SEQUENCE,ALM-509,ABNORMAL,OP030,HIGH,NO,SUSPICIOUS,
OT-01210,2026-06-19T21:09:10Z,PLC10,HOIST_UP,NONE,NORMAL,OP035,LOW,YES,NORMAL,
OT-01211,2026-06-21T12:45:51Z,YARD-05,IDLE,NONE,IDLE,OP014,LOW,YES,NORMAL,
OT-01212,2026-06-30T14:32:34Z,CRANE04,IDLE,ALM-107,NORMAL,OP020,MEDIUM,YES,NORMAL,
OT-01213,2026-06-09T02:02:02Z,YARD-06,HOIST_UP,NONE,NORMAL,OP015,LOW,YES,NORMAL,
OT-01214,2026-06-25T15:14:27Z,PLC02,STATUS_READ,NONE,IDLE,OP012,LOW,YES,NORMAL,
OT-01215,2026-06-14T04:38:32Z,CRANE05,STOP,NONE,IDLE,OP017,LOW,YES,NORMAL,
OT-01216,2026-06-07T13:14:53Z,PLC06,HOIST_UP,NONE,NORMAL,OP018,LOW,YES,NORMAL,
OT-01217,2026-06-26T03:40:35Z,YARD-04,HOIST_DOWN,NONE,RUNNING,OP016,LOW,YES,NORMAL,
OT-01218,2026-06-20T14:16:32Z,PLC02,SPEED_SET,NONE,NORMAL,OP038,LOW,YES,NORMAL,
OT-01219,2026-06-16T23:20:48Z,CRANE02,MOVE_LEFT,ALM-107,RUNNING,OP034,MEDIUM,YES,NORMAL,
OT-01220,2026-06-27T05:53:32Z,PLC02,STOP,NONE,NORMAL,OP032,LOW,YES,NORMAL,
OT-01221,2026-06-21T20:57:10Z,PLC04,MOVE_RIGHT,NONE,RUNNING,OP019,LOW,YES,NORMAL,
OT-01222,2026-06-19T03:20:05Z,CRANE01,HOIST_DOWN,NONE,NORMAL,OP040,LOW,YES,NORMAL,
OT-01223,2026-06-14T13:28:44Z,CRANE05,PLC_MODE_CHANGE,ALM-509,DEGRADED,OP014,CRITICAL,NO,SUSPICIOUS,
OT-01224,2026-06-18T12:07:45Z,CRANE08,IDLE,NONE,NORMAL,OP023,LOW,YES,NORMAL,
OT-01225,2026-06-22T11:45:41Z,YARD-04,HOIST_DOWN,NONE,NORMAL,OP028,LOW,YES,NORMAL,
OT-01226,2026-06-21T22:58:10Z,YARD-04,HOIST_DOWN,NONE,RUNNING,OP010,LOW,YES,NORMAL,
OT-01227,2026-06-22T04:28:52Z,YARD-07,STOP,NONE,IDLE,OP013,LOW,YES,NORMAL,
OT-01228,2026-06-28T23:28:04Z,PLC12,STATUS_READ,NONE,NORMAL,OP005,LOW,YES,NORMAL,
OT-01229,2026-06-17T22:54:03Z,PLC06,STOP,NONE,IDLE,OP011,LOW,YES,NORMAL,
OT-01230,2026-06-11T01:41:27Z,YARD-04,HOIST_DOWN,NONE,NORMAL,OP007,LOW,YES,NORMAL,
OT-01231,2026-06-10T07:09:11Z,YARD-08,STATUS_READ,NONE,IDLE,OP014,LOW,YES,NORMAL,
OT-01232,2026-06-17T18:43:50Z,CRANE06,MOVE_LEFT,NONE,NORMAL,OP028,LOW,YES,NORMAL,
OT-01233,2026-06-09T18:19:25Z,YARD-07,SPEED_SET,NONE,RUNNING,OP034,LOW,YES,NORMAL,
OT-01234,2026-06-25T13:24:44Z,PLC11,HOIST_UP,NONE,RUNNING,OP023,LOW,YES,NORMAL,
OT-01235,2026-06-01T10:56:06Z,PLC01,HOIST_DOWN,NONE,NORMAL,OP007,LOW,YES,NORMAL,
OT-01236,2026-06-12T07:19:01Z,PLC11,HOIST_DOWN,ALM-107,IDLE,OP025,MEDIUM,YES,NORMAL,
OT-01237,2026-06-09T16:23:57Z,PLC05,IDLE,NONE,NORMAL,OP035,LOW,YES,NORMAL,
OT-01238,2026-06-14T07:20:38Z,YARD-06,SPEED_SET,ALM-107,IDLE,OP022,MEDIUM,YES,NORMAL,
OT-01239,2026-06-23T13:05:39Z,PLC03,HOIST_DOWN,NONE,RUNNING,OP029,LOW,YES,NORMAL,
OT-01240,2026-06-22T12:20:58Z,YARD-07,IDLE,NONE,RUNNING,OP017,LOW,YES,NORMAL,
OT-01241,2026-06-04T09:57:03Z,PLC05,HOIST_UP,NONE,RUNNING,OP030,LOW,YES,NORMAL,
OT-01242,2026-06-02T09:44:36Z,CRANE01,IDLE,NONE,IDLE,OP037,LOW,YES,NORMAL,
OT-01243,2026-06-21T16:10:45Z,YARD-04,IDLE,NONE,NORMAL,OP020,LOW,YES,NORMAL,
OT-01244,2026-06-29T12:31:18Z,PLC12,STOP,NONE,IDLE,OP017,LOW,YES,NORMAL,
OT-01245,2026-06-07T12:06:25Z,PLC03,IDLE,NONE,IDLE,OP019,LOW,YES,NORMAL,
OT-01246,2026-06-27T16:08:40Z,PLC09,STATUS_READ,NONE,NORMAL,OP017,LOW,YES,NORMAL,
OT-01247,2026-06-01T19:12:23Z,CRANE04,MOVE_LEFT,NONE,IDLE,OP022,LOW,YES,NORMAL,
OT-01248,2026-06-02T09:02:49Z,YARD-05,IDLE,NONE,NORMAL,OP004,LOW,YES,NORMAL,
OT-01249,2026-06-30T17:26:05Z,PLC09,HOIST_UP,NONE,IDLE,OP026,LOW,YES,NORMAL,
OT-01250,2026-06-09T02:29:08Z,PLC09,HOIST_DOWN,NONE,RUNNING,OP016,LOW,YES,NORMAL,
OT-01251,2026-06-20T04:31:38Z,PLC05,SPEED_SET,NONE,RUNNING,OP039,LOW,YES,NORMAL,
OT-01252,2026-06-11T03:48:51Z,YARD-07,IDLE,NONE,NORMAL,OP014,LOW,YES,NORMAL,
OT-01253,2026-06-12T02:27:41Z,PLC01,HOIST_UP,NONE,IDLE,OP022,LOW,YES,NORMAL,
OT-01254,2026-06-21T23:34:06Z,CRANE06,MOVE_RIGHT,NONE,RUNNING,OP037,LOW,YES,NORMAL,
OT-01255,2026-06-02T15:52:59Z,YARD-02,STOP,NONE,IDLE,OP037,LOW,YES,NORMAL,
OT-01256,2026-06-29T07:20:37Z,CRANE01,IDLE,NONE,NORMAL,OP017,LOW,YES,NORMAL,
OT-01257,2026-06-26T11:46:32Z,PLC08,STATUS_READ,ALM-107,RUNNING,OP032,MEDIUM,YES,NORMAL,
OT-01258,2026-06-01T23:38:19Z,PLC01,MOVE_LEFT,NONE,NORMAL,OP005,LOW,YES,NORMAL,
OT-01259,2026-06-05T02:45:59Z,CRANE05,MOVE_RIGHT,NONE,RUNNING,OP013,LOW,YES,NORMAL,
OT-01260,2026-06-07T11:10:57Z,YARD-06,STATUS_READ,NONE,RUNNING,OP029,LOW,YES,NORMAL,
OT-01261,2026-06-13T08:54:34Z,PLC05,IDLE,NONE,IDLE,OP031,LOW,YES,NORMAL,
OT-01262,2026-06-07T11:49:49Z,CRANE07,STATUS_READ,NONE,IDLE,OP024,LOW,YES,NORMAL,
OT-01263,2026-06-17T05:32:23Z,PLC09,IDLE,NONE,RUNNING,OP029,LOW,YES,NORMAL,
OT-01264,2026-06-27T14:23:57Z,PLC02,HOIST_UP,NONE,NORMAL,OP005,LOW,YES,NORMAL,
OT-01265,2026-06-09T01:22:04Z,YARD-08,SPEED_SET,NONE,RUNNING,OP003,LOW,YES,NORMAL,
OT-01266,2026-06-02T11:22:23Z,YARD-05,HOIST_UP,NONE,NORMAL,OP036,LOW,YES,NORMAL,
OT-01267,2026-06-18T09:37:28Z,YARD-05,SPEED_SET,NONE,RUNNING,OP011,LOW,YES,NORMAL,
OT-01268,2026-06-20T21:01:53Z,YARD-04,STOP,NONE,IDLE,OP020,LOW,YES,NORMAL,
OT-01269,2026-06-29T10:23:58Z,YARD-08,MOVE_LEFT,NONE,RUNNING,OP025,LOW,YES,NORMAL,
OT-01270,2026-06-01T11:31:18Z,YARD-07,UNAUTHORIZED_COMMAND,ALM-509,DEGRADED,OP028,CRITICAL,NO,SUSPICIOUS,
OT-01271,2026-06-24T19:47:07Z,YARD-05,REPEATED_COMMAND,ALM-418,SAFE_STOP,OP026,CRITICAL,NO,SUSPICIOUS,INC-T21-004
OT-01272,2026-06-13T06:13:50Z,PLC10,SPEED_SET,NONE,RUNNING,OP022,LOW,YES,NORMAL,
OT-01273,2026-06-14T14:00:02Z,CRANE03,MOVE_LEFT,NONE,NORMAL,OP020,LOW,YES,NORMAL,
OT-01274,2026-06-27T11:26:06Z,PLC07,HOIST_DOWN,NONE,IDLE,OP015,LOW,YES,NORMAL,
OT-01275,2026-06-08T22:18:35Z,PLC02,MOVE_RIGHT,NONE,IDLE,OP035,LOW,YES,NORMAL,
OT-01276,2026-06-23T09:21:02Z,PLC09,MOVE_LEFT,NONE,IDLE,OP019,LOW,YES,NORMAL,
OT-01277,2026-06-22T05:46:34Z,YARD-07,MOVE_RIGHT,NONE,NORMAL,OP016,LOW,YES,NORMAL,
OT-01278,2026-06-25T09:50:42Z,PLC10,STATUS_READ,NONE,RUNNING,OP023,LOW,YES,NORMAL,
OT-01279,2026-06-11T21:45:21Z,YARD-06,SPEED_SET,NONE,NORMAL,OP025,LOW,YES,NORMAL,
OT-01280,2026-06-27T04:25:51Z,PLC12,SPEED_SET,NONE,RUNNING,OP025,LOW,YES,NORMAL,
OT-01281,2026-06-03T07:26:53Z,CRANE02,MOVE_RIGHT,NONE,NORMAL,OP040,LOW,YES,NORMAL,
OT-01282,2026-06-04T17:33:52Z,YARD-01,IDLE,NONE,RUNNING,OP040,LOW,YES,NORMAL,
OT-01283,2026-06-30T03:13:47Z,YARD-05,MOVE_RIGHT,NONE,IDLE,OP010,LOW,YES,NORMAL,
OT-01284,2026-06-25T05:23:13Z,CRANE06,MOVE_LEFT,NONE,RUNNING,OP013,LOW,YES,NORMAL,
OT-01285,2026-06-17T03:50:36Z,YARD-02,IDLE,NONE,RUNNING,OP010,LOW,YES,NORMAL,
OT-01286,2026-06-28T15:01:53Z,YARD-01,HOIST_UP,NONE,NORMAL,OP005,LOW,YES,NORMAL,
OT-01287,2026-06-13T14:40:03Z,PLC03,STATUS_READ,NONE,IDLE,OP017,LOW,YES,NORMAL,
OT-01288,2026-06-20T01:43:17Z,PLC11,SPEED_SET,NONE,IDLE,OP031,LOW,YES,NORMAL,
OT-01289,2026-06-02T13:16:15Z,YARD-07,MOVE_RIGHT,NONE,IDLE,OP037,LOW,YES,NORMAL,
OT-01290,2026-06-22T03:00:45Z,PLC04,HOIST_DOWN,NONE,RUNNING,OP033,LOW,YES,NORMAL,
OT-01291,2026-06-09T02:56:25Z,PLC09,IDLE,NONE,RUNNING,OP003,LOW,YES,NORMAL,
OT-01292,2026-06-19T13:56:03Z,CRANE06,MOVE_LEFT,NONE,IDLE,OP018,LOW,YES,NORMAL,
OT-01293,2026-06-13T14:59:30Z,CRANE07,HOIST_UP,ALM-101,RUNNING,OP039,MEDIUM,YES,NORMAL,
OT-01294,2026-06-27T17:08:20Z,CRANE01,MOVE_RIGHT,NONE,IDLE,OP004,LOW,YES,NORMAL,
OT-01295,2026-06-22T16:29:58Z,PLC12,MOVE_LEFT,NONE,RUNNING,OP002,LOW,YES,NORMAL,
OT-01296,2026-06-21T23:57:37Z,CRANE08,IDLE,NONE,NORMAL,OP028,LOW,YES,NORMAL,
OT-01297,2026-06-14T21:11:33Z,CRANE07,STATUS_READ,NONE,RUNNING,OP023,LOW,YES,NORMAL,
OT-01298,2026-06-18T04:11:13Z,PLC01,MOVE_LEFT,NONE,NORMAL,OP039,LOW,YES,NORMAL,
OT-01299,2026-06-21T13:41:28Z,YARD-02,HOIST_DOWN,NONE,NORMAL,OP008,LOW,YES,NORMAL,
OT-01300,2026-06-01T23:23:58Z,CRANE04,HOIST_UP,NONE,RUNNING,OP015,LOW,YES,NORMAL,
OT-01301,2026-06-01T04:41:44Z,CRANE06,IDLE,NONE,RUNNING,OP017,LOW,YES,NORMAL,
OT-01302,2026-06-22T06:03:02Z,CRANE03,HOIST_DOWN,NONE,NORMAL,OP034,LOW,YES,NORMAL,
OT-01303,2026-06-27T10:32:36Z,PLC01,MOVE_RIGHT,NONE,NORMAL,OP027,LOW,YES,NORMAL,
OT-01304,2026-06-02T19:24:25Z,PLC10,MOVE_RIGHT,NONE,IDLE,OP010,LOW,YES,NORMAL,
OT-01305,2026-06-26T05:44:39Z,PLC08,HOIST_UP,NONE,IDLE,OP003,LOW,YES,NORMAL,
OT-01306,2026-06-28T02:38:13Z,YARD-04,HOIST_DOWN,NONE,IDLE,OP025,LOW,YES,NORMAL,
OT-01307,2026-06-30T10:38:30Z,YARD-02,STATUS_READ,NONE,RUNNING,OP003,LOW,YES,NORMAL,
OT-01308,2026-06-27T23:09:00Z,YARD-03,IDLE,NONE,NORMAL,OP012,LOW,YES,NORMAL,
OT-01309,2026-06-03T17:26:21Z,PLC12,STOP,NONE,IDLE,OP002,LOW,YES,NORMAL,
OT-01310,2026-06-06T05:14:21Z,CRANE03,STATUS_READ,NONE,IDLE,OP012,LOW,YES,NORMAL,
OT-01311,2026-06-20T11:52:10Z,YARD-02,STOP,NONE,IDLE,OP008,LOW,YES,NORMAL,
OT-01312,2026-06-18T23:55:25Z,CRANE04,MOVE_RIGHT,NONE,NORMAL,OP040,LOW,YES,NORMAL,
OT-01313,2026-06-16T01:21:26Z,YARD-03,SPEED_SET,NONE,RUNNING,OP017,LOW,YES,NORMAL,
