event_id,timestamp,device_id,hostname,user_id,process_name,parent_process,alert_type,severity,event_label,incident_id
EDR-00903,2026-06-09T22:53:55Z,DEV0007,PORT-DEV0007,ACC0037,remote_admin_tool,explorer.exe,LOGIN,LOW,NORMAL,
EDR-00904,2026-06-15T11:35:58Z,DEV0093,PORT-DEV0093,ACC0044,plc_tool,services.exe,LOGIN,LOW,NORMAL,
EDR-00905,2026-06-14T04:43:34Z,DEV0048,PORT-DEV0048,ACC0032,vendor_agent,yard_client,SERVICE_EVENT,LOW,NORMAL,
EDR-00906,2026-06-25T14:53:08Z,DEV0099,PORT-DEV0099,ACC0052,rdp,vendor_agent,SERVICE_EVENT,LOW,NORMAL,
EDR-00907,2026-06-25T12:35:06Z,DEV0086,PORT-DEV0086,ACC0008,browser,services.exe,NONE,LOW,NORMAL,
EDR-00908,2026-06-20T07:32:27Z,DEV0099,PORT-DEV0099,ACC0011,remote_admin_tool,services.exe,LOGIN,LOW,NORMAL,
EDR-00909,2026-06-27T11:51:41Z,DEV0007,PORT-DEV0007,ACC0036,maintenance_client,explorer.exe,NONE,LOW,NORMAL,
EDR-00910,2026-06-30T12:20:51Z,DEV0097,PORT-DEV0097,ACC0060,vendor_agent,yard_client,LOGIN,LOW,NORMAL,
EDR-00911,2026-06-09T01:45:33Z,DEV0060,PORT-DEV0060,ACC0016,yard_client,yard_client,SOFTWARE_UPDATE,LOW,NORMAL,
EDR-00912,2026-06-17T16:58:51Z,DEV0023,PORT-DEV0023,ACC0054,sensor_service,yard_client,NONE,LOW,NORMAL,
EDR-00913,2026-06-30T03:39:26Z,DEV0023,PORT-DEV0023,ACC0005,sensor_service,vendor_agent,SERVICE_EVENT,LOW,NORMAL,
EDR-00914,2026-06-03T11:26:51Z,DEV0033,PORT-DEV0033,ACC0006,plc_tool,yard_client,SERVICE_EVENT,LOW,NORMAL,
EDR-00915,2026-06-01T01:50:58Z,DEV0091,PORT-DEV0091,ACC0051,ssh,explorer.exe,SOFTWARE_UPDATE,LOW,NORMAL,
EDR-00916,2026-06-17T00:38:46Z,DEV0016,PORT-DEV0016,ACC0046,rdp,explorer.exe,SOFTWARE_UPDATE,LOW,NORMAL,
EDR-00917,2026-06-01T01:54:38Z,DEV0071,PORT-DEV0071,ACC0005,maintenance_client,yard_client,NONE,LOW,NORMAL,
EDR-00918,2026-06-30T11:33:04Z,DEV0061,PORT-DEV0061,ACC0034,plc_tool,vendor_agent,SERVICE_EVENT,LOW,NORMAL,
EDR-00919,2026-06-29T01:52:41Z,DEV0098,PORT-DEV0098,ACC0043,yard_client,vendor_agent,SERVICE_EVENT,LOW,NORMAL,
EDR-00920,2026-06-18T19:10:00Z,DEV0054,PORT-DEV0054,ACC0056,rdp,yard_client,LOGIN,LOW,NORMAL,
EDR-00921,2026-06-19T19:45:32Z,DEV0058,PORT-DEV0058,ACC0030,remote_admin_tool,yard_client,REMOTE_EXECUTION,HIGH,SUSPICIOUS,
EDR-00922,2026-06-22T01:04:54Z,DEV0034,PORT-DEV0034,ACC0007,vendor_agent,services.exe,LOGIN,LOW,NORMAL,
EDR-00923,2026-06-07T12:28:25Z,DEV0068,PORT-DEV0068,ACC0045,plc_tool,vendor_agent,LOGIN,LOW,NORMAL,
EDR-00924,2026-06-15T14:10:39Z,DEV0045,PORT-DEV0045,ACC0005,vendor_agent,vendor_agent,SERVICE_EVENT,LOW,NORMAL,
EDR-00925,2026-06-03T09:30:26Z,DEV0004,PORT-DEV0004,ACC0055,plc_tool,services.exe,NONE,LOW,NORMAL,
EDR-00926,2026-06-17T05:33:05Z,DEV0065,PORT-DEV0065,ACC0053,rdp,explorer.exe,LOGIN,LOW,NORMAL,
EDR-00927,2026-06-12T10:31:12Z,DEV0023,PORT-DEV0023,ACC0008,ssh,services.exe,LOGIN,LOW,NORMAL,
EDR-00928,2026-06-16T21:47:41Z,DEV0093,PORT-DEV0093,ACC0051,remote_admin_tool,services.exe,SERVICE_EVENT,LOW,NORMAL,
EDR-00929,2026-06-11T20:06:09Z,DEV0051,PORT-DEV0051,ACC0028,yard_client,services.exe,LOGIN,LOW,NORMAL,
EDR-00930,2026-06-18T14:34:04Z,DEV0015,PORT-DEV0015,ACC0036,ssh,vendor_agent,LOGIN,LOW,NORMAL,
EDR-00931,2026-06-19T10:00:01Z,DEV0076,PORT-DEV0076,ACC0049,browser,services.exe,SOFTWARE_UPDATE,LOW,NORMAL,
EDR-00932,2026-06-24T19:36:00Z,DEV0076,PORT-DEV0076,ACC0020,remote_admin_tool,vendor_agent,SUSPICIOUS_PROCESS,HIGH,SUSPICIOUS,INC-T21-004
EDR-00933,2026-06-01T12:39:55Z,DEV0065,PORT-DEV0065,ACC0050,remote_admin_tool,explorer.exe,SOFTWARE_UPDATE,LOW,NORMAL,
EDR-00934,2026-06-23T18:38:53Z,DEV0094,PORT-DEV0094,ACC0037,plc_tool,services.exe,REMOTE_EXECUTION,CRITICAL,SUSPICIOUS,
EDR-00935,2026-06-27T17:27:21Z,DEV0082,PORT-DEV0082,ACC0050,maintenance_client,explorer.exe,SERVICE_EVENT,LOW,NORMAL,
EDR-00936,2026-06-04T20:52:08Z,DEV0017,PORT-DEV0017,ACC0042,yard_client,explorer.exe,SERVICE_EVENT,LOW,NORMAL,
EDR-00937,2026-06-13T17:32:16Z,DEV0072,PORT-DEV0072,ACC0045,maintenance_client,yard_client,NONE,LOW,NORMAL,
EDR-00938,2026-06-12T10:13:24Z,DEV0034,PORT-DEV0034,ACC0026,sensor_service,explorer.exe,SERVICE_EVENT,LOW,NORMAL,
EDR-00939,2026-06-13T08:46:12Z,DEV0047,PORT-DEV0047,ACC0008,rdp,services.exe,LOGIN,LOW,NORMAL,
EDR-00940,2026-06-24T15:01:58Z,DEV0035,PORT-DEV0035,ACC0034,maintenance_client,vendor_agent,NONE,LOW,NORMAL,
EDR-00941,2026-06-30T07:49:22Z,DEV0024,PORT-DEV0024,ACC0030,sensor_service,explorer.exe,SOFTWARE_UPDATE,LOW,NORMAL,
EDR-00942,2026-06-30T00:47:51Z,DEV0021,PORT-DEV0021,ACC0037,yard_client,yard_client,LOGIN,LOW,NORMAL,
EDR-00943,2026-06-20T19:28:25Z,DEV0074,PORT-DEV0074,ACC0008,remote_admin_tool,yard_client,LOGIN,LOW,NORMAL,
EDR-00944,2026-06-11T07:30:34Z,DEV0021,PORT-DEV0021,ACC0033,vendor_agent,explorer.exe,LOGIN,LOW,NORMAL,
EDR-00945,2026-06-17T07:24:52Z,DEV0033,PORT-DEV0033,ACC0017,remote_admin_tool,yard_client,SOFTWARE_UPDATE,LOW,NORMAL,
EDR-00946,2026-06-02T00:42:18Z,DEV0060,PORT-DEV0060,ACC0057,browser,services.exe,SERVICE_EVENT,LOW,NORMAL,
EDR-00947,2026-06-15T11:28:10Z,DEV0057,PORT-DEV0057,ACC0006,rdp,yard_client,SERVICE_EVENT,LOW,NORMAL,
EDR-00948,2026-06-03T14:01:00Z,DEV0091,PORT-DEV0091,ACC0039,ssh,services.exe,SERVICE_EVENT,LOW,NORMAL,
EDR-00949,2026-06-17T11:45:53Z,DEV0095,PORT-DEV0095,ACC0039,plc_tool,yard_client,LOGIN,LOW,NORMAL,
EDR-00950,2026-06-18T04:55:53Z,DEV0073,PORT-DEV0073,ACC0004,sensor_service,vendor_agent,SERVICE_EVENT,LOW,NORMAL,
EDR-00951,2026-06-28T05:34:52Z,DEV0032,PORT-DEV0032,ACC0002,plc_tool,explorer.exe,LOGIN,LOW,NORMAL,
EDR-00952,2026-06-11T04:41:11Z,DEV0032,PORT-DEV0032,ACC0036,maintenance_client,yard_client,SOFTWARE_UPDATE,LOW,NORMAL,
EDR-00953,2026-06-19T15:18:04Z,DEV0052,PORT-DEV0052,ACC0002,sensor_service,services.exe,NONE,LOW,NORMAL,
EDR-00954,2026-06-22T19:16:47Z,DEV0083,PORT-DEV0083,ACC0046,sensor_service,services.exe,SOFTWARE_UPDATE,LOW,NORMAL,
EDR-00955,2026-06-18T04:09:29Z,DEV0022,PORT-DEV0022,ACC0040,maintenance_client,explorer.exe,LOGIN,LOW,NORMAL,
EDR-00956,2026-06-04T19:41:22Z,DEV0073,PORT-DEV0073,ACC0010,ssh,explorer.exe,NONE,LOW,NORMAL,
EDR-00957,2026-06-29T16:01:00Z,DEV0040,PORT-DEV0040,ACC0020,ssh,yard_client,SOFTWARE_UPDATE,LOW,NORMAL,
EDR-00958,2026-06-05T16:11:24Z,DEV0018,PORT-DEV0018,ACC0024,ssh,services.exe,NONE,LOW,NORMAL,
EDR-00959,2026-06-29T22:48:04Z,DEV0074,PORT-DEV0074,ACC0028,yard_client,services.exe,LOGIN,LOW,NORMAL,
EDR-00960,2026-06-16T22:17:38Z,DEV0059,PORT-DEV0059,ACC0042,ssh,vendor_agent,SERVICE_EVENT,LOW,NORMAL,
EDR-00961,2026-06-02T03:19:47Z,DEV0043,PORT-DEV0043,ACC0037,plc_tool,yard_client,SERVICE_EVENT,LOW,NORMAL,
EDR-00962,2026-06-26T15:44:46Z,DEV0097,PORT-DEV0097,ACC0024,maintenance_client,vendor_agent,LOGIN,LOW,NORMAL,
EDR-00963,2026-06-09T22:18:00Z,DEV0021,PORT-DEV0021,ACC0034,ssh,vendor_agent,LOGIN,LOW,NORMAL,
EDR-00964,2026-06-09T03:37:02Z,DEV0075,PORT-DEV0075,ACC0056,vendor_agent,yard_client,SOFTWARE_UPDATE,LOW,NORMAL,
EDR-00965,2026-06-09T01:55:43Z,DEV0082,PORT-DEV0082,ACC0034,maintenance_client,yard_client,LOGIN,LOW,NORMAL,
EDR-00966,2026-06-04T10:24:19Z,DEV0083,PORT-DEV0083,ACC0012,remote_admin_tool,yard_client,SERVICE_EVENT,LOW,NORMAL,
EDR-00967,2026-06-19T07:38:13Z,DEV0076,PORT-DEV0076,ACC0047,credential_helper_sim,yard_client,REMOTE_EXECUTION,MEDIUM,SUSPICIOUS,
EDR-00968,2026-06-11T01:54:17Z,DEV0083,PORT-DEV0083,ACC0034,yard_client,services.exe,SERVICE_EVENT,LOW,NORMAL,
EDR-00969,2026-06-03T05:31:57Z,DEV0054,PORT-DEV0054,ACC0001,maintenance_client,services.exe,LOGIN,LOW,NORMAL,
EDR-00970,2026-06-23T16:24:02Z,DEV0036,PORT-DEV0036,ACC0010,sensor_service,yard_client,SOFTWARE_UPDATE,LOW,NORMAL,
EDR-00971,2026-06-06T23:15:39Z,DEV0022,PORT-DEV0022,ACC0011,ssh,services.exe,NONE,LOW,NORMAL,
EDR-00972,2026-06-13T16:04:48Z,DEV0040,PORT-DEV0040,ACC0012,remote_admin_tool,vendor_agent,NONE,LOW,NORMAL,
EDR-00973,2026-06-12T14:07:00Z,DEV0031,PORT-DEV0031,ACC0041,sensor_service,yard_client,SERVICE_EVENT,LOW,NORMAL,
EDR-00974,2026-06-15T03:50:07Z,DEV0068,PORT-DEV0068,ACC0055,remote_admin_tool,vendor_agent,LOGIN,LOW,NORMAL,
EDR-00975,2026-06-21T08:44:15Z,DEV0093,PORT-DEV0093,ACC0030,browser,yard_client,NONE,LOW,NORMAL,
EDR-00976,2026-06-13T00:57:58Z,DEV0038,PORT-DEV0038,ACC0044,browser,vendor_agent,NONE,LOW,NORMAL,
EDR-00977,2026-06-04T05:44:40Z,DEV0099,PORT-DEV0099,ACC0043,sensor_service,explorer.exe,LOGIN,LOW,NORMAL,
EDR-00978,2026-06-13T05:00:36Z,DEV0027,PORT-DEV0027,ACC0044,rdp,yard_client,SOFTWARE_UPDATE,LOW,NORMAL,
EDR-00979,2026-06-21T05:22:03Z,DEV0035,PORT-DEV0035,ACC0043,browser,yard_client,SERVICE_EVENT,LOW,NORMAL,
EDR-00980,2026-06-30T16:00:12Z,DEV0029,PORT-DEV0029,ACC0006,remote_admin_tool,explorer.exe,LOGIN,LOW,NORMAL,
EDR-00981,2026-06-02T19:21:01Z,DEV0055,PORT-DEV0055,ACC0043,vendor_agent,services.exe,LOGIN,LOW,NORMAL,
EDR-00982,2026-06-12T17:04:08Z,DEV0048,PORT-DEV0048,ACC0045,rdp,explorer.exe,SERVICE_EVENT,LOW,NORMAL,
EDR-00983,2026-06-22T16:14:01Z,DEV0008,PORT-DEV0008,ACC0040,yard_client,explorer.exe,SOFTWARE_UPDATE,LOW,NORMAL,
EDR-00984,2026-06-08T19:11:39Z,DEV0098,PORT-DEV0098,ACC0009,sensor_service,yard_client,SOFTWARE_UPDATE,LOW,NORMAL,
EDR-00985,2026-06-27T00:39:33Z,DEV0053,PORT-DEV0053,ACC0017,sensor_service,vendor_agent,SOFTWARE_UPDATE,LOW,NORMAL,
EDR-00986,2026-06-01T23:55:42Z,DEV0085,PORT-DEV0085,ACC0060,remote_admin_tool,services.exe,LOGIN,LOW,NORMAL,
EDR-00987,2026-06-15T00:57:15Z,DEV0028,PORT-DEV0028,ACC0027,vendor_agent,vendor_agent,NONE,LOW,NORMAL,
EDR-00988,2026-06-15T02:33:39Z,DEV0017,PORT-DEV0017,ACC0015,remote_admin_tool,services.exe,SERVICE_EVENT,LOW,NORMAL,
EDR-00989,2026-06-24T14:47:02Z,DEV0018,PORT-DEV0018,ACC0040,ssh,vendor_agent,SERVICE_EVENT,LOW,NORMAL,
EDR-00990,2026-06-20T23:49:19Z,DEV0095,PORT-DEV0095,ACC0047,vendor_agent,yard_client,NONE,LOW,NORMAL,
EDR-00991,2026-06-05T22:48:00Z,DEV0099,PORT-DEV0099,ACC0021,powershell_sim,services.exe,SUSPICIOUS_PROCESS,HIGH,SUSPICIOUS,INC-T21-001
EDR-00992,2026-06-15T21:57:31Z,DEV0006,PORT-DEV0006,ACC0016,yard_client,explorer.exe,SOFTWARE_UPDATE,LOW,NORMAL,
EDR-00993,2026-06-29T22:57:10Z,DEV0054,PORT-DEV0054,ACC0019,maintenance_client,services.exe,NONE,LOW,NORMAL,
EDR-00994,2026-06-23T19:55:00Z,DEV0081,PORT-DEV0081,ACC0041,maintenance_client,vendor_agent,LOGIN,LOW,NORMAL,
EDR-00995,2026-06-20T10:54:42Z,DEV0053,PORT-DEV0053,ACC0056,rdp,vendor_agent,LOGIN,LOW,NORMAL,
EDR-00996,2026-06-14T17:24:49Z,DEV0001,PORT-DEV0001,ACC0055,ssh,services.exe,LOGIN,LOW,NORMAL,
EDR-00997,2026-06-12T20:40:55Z,DEV0028,PORT-DEV0028,ACC0014,vendor_agent,services.exe,SOFTWARE_UPDATE,LOW,NORMAL,
EDR-00998,2026-06-30T22:00:23Z,DEV0062,PORT-DEV0062,ACC0002,sensor_service,vendor_agent,NONE,LOW,NORMAL,
EDR-00999,2026-06-08T15:13:15Z,DEV0097,PORT-DEV0097,ACC0053,yard_client,vendor_agent,SERVICE_EVENT,LOW,NORMAL,
EDR-01000,2026-06-15T08:52:49Z,DEV0010,PORT-DEV0010,ACC0057,yard_client,yard_client,LOGIN,LOW,NORMAL,
EDR-01001,2026-06-15T12:34:18Z,DEV0047,PORT-DEV0047,ACC0021,plc_tool,yard_client,SERVICE_EVENT,LOW,NORMAL,
EDR-01002,2026-06-24T19:40:29Z,DEV0083,PORT-DEV0083,ACC0018,vendor_agent,vendor_agent,LOGIN,LOW,NORMAL,
EDR-01003,2026-06-15T11:32:47Z,DEV0073,PORT-DEV0073,ACC0045,vendor_agent,services.exe,LOGIN,LOW,NORMAL,
EDR-01004,2026-06-03T15:17:58Z,DEV0029,PORT-DEV0029,ACC0016,credential_helper_sim,vendor_agent,REMOTE_EXECUTION,CRITICAL,SUSPICIOUS,
EDR-01005,2026-06-14T17:46:56Z,DEV0030,PORT-DEV0030,ACC0023,plc_tool,vendor_agent,NEW_REMOTE_TOOL,CRITICAL,SUSPICIOUS,
EDR-01006,2026-06-27T21:15:36Z,DEV0095,PORT-DEV0095,ACC0012,rdp,yard_client,NONE,LOW,NORMAL,
EDR-01007,2026-06-29T08:13:03Z,DEV0011,PORT-DEV0011,ACC0049,sensor_service,explorer.exe,SERVICE_EVENT,LOW,NORMAL,
EDR-01008,2026-06-02T02:15:32Z,DEV0025,PORT-DEV0025,ACC0022,maintenance_client,explorer.exe,NONE,LOW,NORMAL,
EDR-01009,2026-06-26T01:34:25Z,DEV0048,PORT-DEV0048,ACC0009,sensor_service,yard_client,SERVICE_EVENT,LOW,NORMAL,
EDR-01010,2026-06-27T13:06:53Z,DEV0079,PORT-DEV0079,ACC0025,browser,vendor_agent,SOFTWARE_UPDATE,LOW,NORMAL,
EDR-01011,2026-06-03T14:44:58Z,DEV0099,PORT-DEV0099,ACC0001,remote_admin_tool,services.exe,NONE,LOW,NORMAL,
EDR-01012,2026-06-01T19:06:48Z,DEV0006,PORT-DEV0006,ACC0012,vendor_agent,yard_client,LOGIN,LOW,NORMAL,
EDR-01013,2026-06-02T02:08:16Z,DEV0022,PORT-DEV0022,ACC0020,plc_tool,services.exe,SERVICE_EVENT,LOW,NORMAL,
EDR-01014,2026-06-14T15:22:57Z,DEV0055,PORT-DEV0055,ACC0059,credential_helper_sim,services.exe,UNUSUAL_PARENT_PROCESS,CRITICAL,SUSPICIOUS,
EDR-01015,2026-06-09T20:35:10Z,DEV0099,PORT-DEV0099,ACC0047,vendor_agent,explorer.exe,LOGIN,LOW,NORMAL,
EDR-01016,2026-06-04T03:40:56Z,DEV0086,PORT-DEV0086,ACC0004,vendor_agent,vendor_agent,LOGIN,LOW,NORMAL,
EDR-01017,2026-06-15T23:00:46Z,DEV0045,PORT-DEV0045,ACC0014,plc_tool,yard_client,SERVICE_EVENT,LOW,NORMAL,
EDR-01018,2026-06-20T21:17:10Z,DEV0071,PORT-DEV0071,ACC0033,ssh,services.exe,LOGIN,LOW,NORMAL,
EDR-01019,2026-06-27T12:37:45Z,DEV0049,PORT-DEV0049,ACC0001,ssh,vendor_agent,LOGIN,LOW,NORMAL,
EDR-01020,2026-06-04T17:36:17Z,DEV0053,PORT-DEV0053,ACC0056,ssh,vendor_agent,SOFTWARE_UPDATE,LOW,NORMAL,
EDR-01021,2026-06-27T03:15:53Z,DEV0059,PORT-DEV0059,ACC0042,plc_tool,yard_client,SOFTWARE_UPDATE,LOW,NORMAL,
EDR-01022,2026-06-01T06:38:36Z,DEV0018,PORT-DEV0018,ACC0022,remote_admin_tool,yard_client,NEW_REMOTE_TOOL,CRITICAL,SUSPICIOUS,
EDR-01023,2026-06-20T08:42:41Z,DEV0068,PORT-DEV0068,ACC0006,rdp,vendor_agent,SOFTWARE_UPDATE,LOW,NORMAL,
EDR-01024,2026-06-14T18:37:07Z,DEV0005,PORT-DEV0005,ACC0005,browser,explorer.exe,SOFTWARE_UPDATE,LOW,NORMAL,
EDR-01025,2026-06-06T17:08:40Z,DEV0092,PORT-DEV0092,ACC0001,sensor_service,explorer.exe,LOGIN,LOW,NORMAL,
EDR-01026,2026-06-07T08:29:06Z,DEV0071,PORT-DEV0071,ACC0032,credential_helper_sim,services.exe,SUSPICIOUS_PROCESS,CRITICAL,SUSPICIOUS,
EDR-01027,2026-06-23T15:33:18Z,DEV0079,PORT-DEV0079,ACC0056,yard_client,yard_client,SERVICE_EVENT,LOW,NORMAL,
EDR-01028,2026-06-06T23:40:47Z,DEV0039,PORT-DEV0039,ACC0022,yard_client,services.exe,SERVICE_EVENT,LOW,NORMAL,
EDR-01029,2026-06-14T10:36:28Z,DEV0034,PORT-DEV0034,ACC0038,vendor_agent,vendor_agent,SOFTWARE_UPDATE,LOW,NORMAL,
EDR-01030,2026-06-09T19:38:07Z,DEV0059,PORT-DEV0059,ACC0056,yard_client,services.exe,NONE,LOW,NORMAL,
EDR-01031,2026-06-11T01:23:38Z,DEV0007,PORT-DEV0007,ACC0045,rdp,yard_client,SOFTWARE_UPDATE,LOW,NORMAL,
EDR-01032,2026-06-24T15:06:47Z,DEV0007,PORT-DEV0007,ACC0028,vendor_agent,yard_client,SERVICE_EVENT,LOW,NORMAL,
EDR-01033,2026-06-11T16:56:31Z,DEV0031,PORT-DEV0031,ACC0033,rdp,explorer.exe,SERVICE_EVENT,LOW,NORMAL,
EDR-01034,2026-06-01T11:02:27Z,DEV0035,PORT-DEV0035,ACC0011,browser,services.exe,SOFTWARE_UPDATE,LOW,NORMAL,
EDR-01035,2026-06-04T15:56:42Z,DEV0042,PORT-DEV0042,ACC0022,ssh,services.exe,SERVICE_EVENT,LOW,NORMAL,
EDR-01036,2026-06-09T00:34:46Z,DEV0090,PORT-DEV0090,ACC0029,plc_tool,explorer.exe,NONE,LOW,NORMAL,
EDR-01037,2026-06-30T19:16:58Z,DEV0038,PORT-DEV0038,ACC0059,ssh,explorer.exe,LOGIN,LOW,NORMAL,
EDR-01038,2026-06-05T05:08:00Z,DEV0055,PORT-DEV0055,ACC0025,browser,yard_client,SERVICE_EVENT,LOW,NORMAL,
EDR-01039,2026-06-23T17:36:49Z,DEV0021,PORT-DEV0021,ACC0045,maintenance_client,vendor_agent,SERVICE_EVENT,LOW,NORMAL,
EDR-01040,2026-06-06T15:15:10Z,DEV0068,PORT-DEV0068,ACC0045,sensor_service,services.exe,LOGIN,LOW,NORMAL,
EDR-01041,2026-06-24T16:26:44Z,DEV0017,PORT-DEV0017,ACC0027,remote_admin_tool,vendor_agent,SERVICE_EVENT,LOW,NORMAL,
EDR-01042,2026-06-04T13:04:36Z,DEV0071,PORT-DEV0071,ACC0027,ssh,vendor_agent,SERVICE_EVENT,LOW,NORMAL,
EDR-01043,2026-06-09T00:00:38Z,DEV0033,PORT-DEV0033,ACC0058,yard_client,yard_client,SERVICE_EVENT,LOW,NORMAL,
EDR-01044,2026-06-23T21:57:45Z,DEV0074,PORT-DEV0074,ACC0001,remote_admin_tool,yard_client,SERVICE_EVENT,LOW,NORMAL,
EDR-01045,2026-06-09T07:13:36Z,DEV0061,PORT-DEV0061,ACC0034,ssh,explorer.exe,NONE,LOW,NORMAL,
EDR-01046,2026-06-26T06:58:48Z,DEV0020,PORT-DEV0020,ACC0024,maintenance_client,explorer.exe,LOGIN,LOW,NORMAL,
EDR-01047,2026-06-01T02:31:54Z,DEV0047,PORT-DEV0047,ACC0014,yard_client,yard_client,NONE,LOW,NORMAL,
EDR-01048,2026-06-30T20:42:48Z,DEV0012,PORT-DEV0012,ACC0039,plc_tool,services.exe,NONE,LOW,NORMAL,
EDR-01049,2026-06-25T16:06:36Z,DEV0032,PORT-DEV0032,ACC0029,remote_admin_tool,services.exe,SOFTWARE_UPDATE,LOW,NORMAL,
EDR-01050,2026-06-24T09:46:50Z,DEV0071,PORT-DEV0071,ACC0003,maintenance_client,vendor_agent,NONE,LOW,NORMAL,
EDR-01051,2026-06-27T12:51:31Z,DEV0017,PORT-DEV0017,ACC0013,powershell_sim,explorer.exe,REMOTE_EXECUTION,CRITICAL,SUSPICIOUS,
EDR-01052,2026-06-05T14:40:29Z,DEV0097,PORT-DEV0097,ACC0021,rdp,explorer.exe,NONE,LOW,NORMAL,
EDR-01053,2026-06-05T10:15:16Z,DEV0094,PORT-DEV0094,ACC0045,rdp,vendor_agent,SOFTWARE_UPDATE,LOW,NORMAL,
EDR-01054,2026-06-02T20:32:46Z,DEV0036,PORT-DEV0036,ACC0042,vendor_agent,yard_client,LOGIN,LOW,NORMAL,
EDR-01055,2026-06-23T15:09:08Z,DEV0071,PORT-DEV0071,ACC0040,yard_client,services.exe,LOGIN,LOW,NORMAL,
EDR-01056,2026-06-01T23:29:58Z,DEV0045,PORT-DEV0045,ACC0030,sensor_service,vendor_agent,SERVICE_EVENT,LOW,NORMAL,
EDR-01057,2026-06-19T20:42:54Z,DEV0078,PORT-DEV0078,ACC0039,plc_tool,services.exe,SUSPICIOUS_PROCESS,CRITICAL,SUSPICIOUS,
EDR-01058,2026-06-11T22:35:47Z,DEV0029,PORT-DEV0029,ACC0007,maintenance_client,yard_client,SOFTWARE_UPDATE,LOW,NORMAL,
EDR-01059,2026-06-29T00:09:35Z,DEV0030,PORT-DEV0030,ACC0047,yard_client,vendor_agent,SERVICE_EVENT,LOW,NORMAL,
EDR-01060,2026-06-18T10:47:03Z,DEV0052,PORT-DEV0052,ACC0024,remote_admin_tool,yard_client,SERVICE_EVENT,LOW,NORMAL,
EDR-01061,2026-06-04T01:47:21Z,DEV0021,PORT-DEV0021,ACC0021,powershell_sim,vendor_agent,REMOTE_EXECUTION,MEDIUM,SUSPICIOUS,
EDR-01062,2026-06-03T00:39:49Z,DEV0013,PORT-DEV0013,ACC0018,browser,vendor_agent,NONE,LOW,NORMAL,
EDR-01063,2026-06-29T12:40:43Z,DEV0088,PORT-DEV0088,ACC0029,plc_tool,vendor_agent,NONE,LOW,NORMAL,
EDR-01064,2026-06-26T13:10:09Z,DEV0020,PORT-DEV0020,ACC0049,yard_client,services.exe,NONE,LOW,NORMAL,
EDR-01065,2026-06-17T22:58:07Z,DEV0069,PORT-DEV0069,ACC0031,rdp,yard_client,NONE,LOW,NORMAL,
EDR-01066,2026-06-24T03:56:46Z,DEV0034,PORT-DEV0034,ACC0046,rdp,vendor_agent,SOFTWARE_UPDATE,LOW,NORMAL,
EDR-01067,2026-06-05T15:12:50Z,DEV0039,PORT-DEV0039,ACC0017,yard_client,vendor_agent,SOFTWARE_UPDATE,LOW,NORMAL,
EDR-01068,2026-06-11T13:17:21Z,DEV0050,PORT-DEV0050,ACC0029,vendor_agent,yard_client,SERVICE_EVENT,LOW,NORMAL,
EDR-01069,2026-06-09T12:53:03Z,DEV0098,PORT-DEV0098,ACC0049,ssh,services.exe,LOGIN,LOW,NORMAL,
EDR-01070,2026-06-06T01:29:51Z,DEV0039,PORT-DEV0039,ACC0016,browser,services.exe,LOGIN,LOW,NORMAL,
EDR-01071,2026-06-07T04:30:38Z,DEV0091,PORT-DEV0091,ACC0049,plc_tool,explorer.exe,SERVICE_EVENT,LOW,NORMAL,
EDR-01072,2026-06-15T16:11:32Z,DEV0018,PORT-DEV0018,ACC0053,sensor_service,explorer.exe,LOGIN,LOW,NORMAL,
EDR-01073,2026-06-21T00:57:10Z,DEV0062,PORT-DEV0062,ACC0036,sensor_service,explorer.exe,NONE,LOW,NORMAL,
EDR-01074,2026-06-27T19:10:17Z,DEV0088,PORT-DEV0088,ACC0055,rdp,vendor_agent,SERVICE_EVENT,LOW,NORMAL,
EDR-01075,2026-06-26T23:44:42Z,DEV0042,PORT-DEV0042,ACC0012,ssh,vendor_agent,SOFTWARE_UPDATE,LOW,NORMAL,
EDR-01076,2026-06-08T21:27:45Z,DEV0048,PORT-DEV0048,ACC0008,vendor_agent,vendor_agent,NONE,LOW,NORMAL,
EDR-01077,2026-06-19T15:36:36Z,DEV0068,PORT-DEV0068,ACC0003,rdp,yard_client,SOFTWARE_UPDATE,LOW,NORMAL,
EDR-01078,2026-06-18T21:44:43Z,DEV0084,PORT-DEV0084,ACC0007,powershell_sim,vendor_agent,SUSPICIOUS_PROCESS,CRITICAL,SUSPICIOUS,
EDR-01079,2026-06-21T03:27:06Z,DEV0075,PORT-DEV0075,ACC0045,maintenance_client,explorer.exe,SERVICE_EVENT,LOW,NORMAL,
EDR-01080,2026-06-22T11:20:06Z,DEV0085,PORT-DEV0085,ACC0056,maintenance_client,services.exe,SOFTWARE_UPDATE,LOW,NORMAL,
EDR-01081,2026-06-01T04:58:51Z,DEV0036,PORT-DEV0036,ACC0042,plc_tool,vendor_agent,SOFTWARE_UPDATE,LOW,NORMAL,
EDR-01082,2026-06-11T03:25:25Z,DEV0018,PORT-DEV0018,ACC0010,maintenance_client,vendor_agent,SOFTWARE_UPDATE,LOW,NORMAL,
EDR-01083,2026-06-13T18:09:00Z,DEV0040,PORT-DEV0040,ACC0056,plc_tool,explorer.exe,LOGIN,LOW,NORMAL,
