event_id,timestamp,vendor_id,account_id,source_ip,device_id,auth_result,MFA_status,session_duration_sec,role,access_zone,off_hours,new_device,event_label,incident_id
VPN-00602,2026-06-24T04:56:27Z,V002,ACC0008,192.0.2.172,DEV0015,SUCCESS,YES,78,NetworkVendor,GATE-A,YES,NO,NORMAL,
VPN-00603,2026-06-23T09:33:14Z,V006,ACC0036,198.51.100.98,DEV0071,SUCCESS,NO,318,CraneVendor,YARD-B,NO,NO,SUSPICIOUS,
VPN-00604,2026-06-15T16:49:50Z,V019,ACC0047,198.51.100.94,DEV0093,FAILURE,NO,211,MaintenanceVendor,GATE-A,NO,NO,SUSPICIOUS,
VPN-00605,2026-06-29T18:41:47Z,V017,ACC0013,192.0.2.175,DEV0025,SUCCESS,YES,130,NetworkVendor,CRANE-ZONE,NO,NO,NORMAL,
VPN-00606,2026-06-18T10:37:21Z,V002,ACC0008,192.0.2.176,DEV0015,SUCCESS,YES,117,NetworkVendor,GATE-B,NO,NO,NORMAL,
VPN-00607,2026-06-13T18:32:33Z,V009,ACC0057,192.0.2.177,DEV0013,SUCCESS,YES,172,MaintenanceVendor,YARD-B,NO,NO,NORMAL,
VPN-00608,2026-06-17T04:13:17Z,V005,ACC0009,192.0.2.178,DEV0017,SUCCESS,YES,57,AutomationVendor,YARD-A,YES,NO,NORMAL,
VPN-00609,2026-06-28T09:39:49Z,V014,ACC0052,192.0.2.179,DEV0003,SUCCESS,YES,98,MaintenanceVendor,YARD-C,NO,NO,NORMAL,
VPN-00610,2026-06-16T06:42:06Z,V007,ACC0043,198.51.100.133,DEV0085,FAILURE,FAILED,407,NetworkVendor,YARD-A,NO,NO,SUSPICIOUS,
VPN-00611,2026-06-07T21:35:03Z,V001,ACC0041,192.0.2.181,DEV0081,SUCCESS,YES,50,CraneVendor,CONTROL-ROOM,YES,NO,NORMAL,
VPN-00612,2026-06-05T04:03:55Z,V003,ACC0035,192.0.2.182,DEV0069,SUCCESS,FAILED,138,YardVendor,GATE-A,YES,NO,NORMAL,
VPN-00613,2026-06-20T18:24:55Z,V013,ACC0005,192.0.2.183,DEV0009,SUCCESS,YES,114,YardVendor,CRANE-ZONE,NO,NO,NORMAL,
VPN-00614,2026-06-07T05:50:29Z,V005,ACC0009,192.0.2.184,DEV0017,SUCCESS,YES,88,AutomationVendor,YARD-C,YES,NO,NORMAL,
VPN-00615,2026-06-13T02:26:33Z,V001,ACC0021,192.0.2.185,DEV0041,SUCCESS,YES,140,CraneVendor,GATE-A,YES,NO,NORMAL,
VPN-00616,2026-06-17T03:41:27Z,V019,ACC0047,192.0.2.186,DEV0093,SUCCESS,YES,176,MaintenanceVendor,CRANE-ZONE,YES,NO,NORMAL,
VPN-00617,2026-06-27T13:15:25Z,V010,ACC0004,192.0.2.187,DEV0007,SUCCESS,YES,150,AutomationVendor,GATE-A,NO,NO,NORMAL,
VPN-00618,2026-06-18T08:51:53Z,V004,ACC0042,192.0.2.188,DEV0083,SUCCESS,YES,173,MaintenanceVendor,OT-ZONE,NO,NO,NORMAL,
VPN-00619,2026-06-04T05:57:27Z,V014,ACC0032,192.0.2.189,DEV0063,SUCCESS,YES,176,MaintenanceVendor,CRANE-ZONE,YES,NO,NORMAL,
VPN-00620,2026-06-07T23:21:58Z,V007,ACC0003,192.0.2.190,DEV0005,FAILURE,YES,40,NetworkVendor,OT-ZONE,YES,NO,NORMAL,
VPN-00621,2026-06-19T08:05:20Z,V001,ACC0021,192.0.2.191,DEV0041,SUCCESS,YES,14,CraneVendor,OT-ZONE,NO,NO,NORMAL,
VPN-00622,2026-06-24T19:39:00Z,V011,ACC0044,198.51.100.172,DEV0076,SUCCESS,NO,236,AutomationVendor,CRANE-ZONE,NO,YES,SUSPICIOUS,INC-T21-004
VPN-00623,2026-06-18T06:05:47Z,V001,ACC0021,192.0.2.193,DEV0041,SUCCESS,YES,10,CraneVendor,CONTROL-ROOM,NO,NO,NORMAL,
VPN-00624,2026-06-29T04:15:47Z,V002,ACC0008,192.0.2.194,DEV0015,SUCCESS,YES,15,NetworkVendor,OT-ZONE,YES,NO,NORMAL,
VPN-00625,2026-06-29T07:53:26Z,V005,ACC0009,192.0.2.195,DEV0017,SUCCESS,YES,130,AutomationVendor,GATE-B,NO,NO,NORMAL,
VPN-00626,2026-06-11T13:21:01Z,V013,ACC0005,198.51.100.128,DEV0009,SUCCESS,FAILED,256,YardVendor,OT-ZONE,NO,NO,SUSPICIOUS,
VPN-00627,2026-06-09T19:02:38Z,V010,ACC0044,192.0.2.197,DEV0087,SUCCESS,YES,95,AutomationVendor,CRANE-ZONE,NO,NO,NORMAL,
VPN-00628,2026-06-23T11:25:09Z,V003,ACC0015,192.0.2.198,DEV0029,SUCCESS,YES,71,YardVendor,CRANE-ZONE,NO,NO,NORMAL,
VPN-00629,2026-06-29T18:45:24Z,V020,ACC0054,192.0.2.199,DEV0007,SUCCESS,YES,152,AutomationVendor,YARD-B,NO,NO,NORMAL,
VPN-00630,2026-06-17T07:58:33Z,V020,ACC0034,192.0.2.200,DEV0067,SUCCESS,YES,31,AutomationVendor,GATE-B,NO,NO,NORMAL,
VPN-00631,2026-06-24T16:52:54Z,V009,ACC0037,192.0.2.201,DEV0073,SUCCESS,YES,124,MaintenanceVendor,OT-ZONE,NO,NO,NORMAL,
VPN-00632,2026-06-09T06:48:21Z,V009,ACC0037,192.0.2.202,DEV0073,SUCCESS,YES,154,MaintenanceVendor,YARD-A,NO,NO,NORMAL,
VPN-00633,2026-06-23T23:48:10Z,V006,ACC0016,192.0.2.203,DEV0031,SUCCESS,YES,9,CraneVendor,CRANE-ZONE,YES,NO,NORMAL,
VPN-00634,2026-06-22T10:45:46Z,V005,ACC0029,192.0.2.204,DEV0057,SUCCESS,YES,154,AutomationVendor,GATE-A,NO,NO,NORMAL,
VPN-00635,2026-06-23T17:54:05Z,V007,ACC0043,192.0.2.205,DEV0085,SUCCESS,YES,126,NetworkVendor,GATE-B,NO,NO,NORMAL,
VPN-00636,2026-06-03T04:28:02Z,V009,ACC0037,192.0.2.206,DEV0073,SUCCESS,FAILED,105,MaintenanceVendor,GATE-B,YES,NO,NORMAL,
VPN-00637,2026-06-06T21:06:50Z,V017,ACC0053,192.0.2.207,DEV0005,SUCCESS,YES,138,NetworkVendor,CRANE-ZONE,YES,NO,NORMAL,
VPN-00638,2026-06-13T12:49:38Z,V009,ACC0017,192.0.2.208,DEV0033,SUCCESS,YES,45,MaintenanceVendor,YARD-C,NO,NO,NORMAL,
VPN-00639,2026-06-10T15:51:53Z,V007,ACC0003,192.0.2.209,DEV0005,FAILURE,YES,34,NetworkVendor,YARD-C,NO,NO,NORMAL,
VPN-00640,2026-06-17T06:07:04Z,V010,ACC0044,192.0.2.210,DEV0087,SUCCESS,YES,107,AutomationVendor,YARD-A,NO,NO,NORMAL,
VPN-00641,2026-06-04T18:22:33Z,V018,ACC0020,192.0.2.211,DEV0039,SUCCESS,YES,5,YardVendor,GATE-B,NO,NO,NORMAL,
VPN-00642,2026-06-15T07:19:32Z,V017,ACC0053,192.0.2.212,DEV0005,FAILURE,FAILED,179,NetworkVendor,YARD-A,NO,NO,NORMAL,
VPN-00643,2026-06-21T14:55:12Z,V009,ACC0017,192.0.2.213,DEV0033,SUCCESS,FAILED,12,MaintenanceVendor,GATE-B,NO,NO,NORMAL,
VPN-00644,2026-06-09T13:33:55Z,V006,ACC0016,192.0.2.214,DEV0031,SUCCESS,YES,16,CraneVendor,YARD-B,NO,NO,NORMAL,
VPN-00645,2026-06-07T12:26:38Z,V019,ACC0027,192.0.2.215,DEV0053,SUCCESS,YES,88,MaintenanceVendor,YARD-C,NO,NO,NORMAL,
VPN-00646,2026-06-16T13:46:48Z,V004,ACC0042,192.0.2.216,DEV0083,SUCCESS,FAILED,11,MaintenanceVendor,GATE-A,NO,NO,NORMAL,
VPN-00647,2026-06-01T07:32:20Z,V017,ACC0013,192.0.2.217,DEV0025,SUCCESS,YES,57,NetworkVendor,GATE-B,NO,NO,NORMAL,
VPN-00648,2026-06-29T14:40:49Z,V011,ACC0031,192.0.2.218,DEV0061,SUCCESS,YES,132,CraneVendor,YARD-B,NO,NO,NORMAL,
VPN-00649,2026-06-21T15:15:59Z,V002,ACC0048,192.0.2.219,DEV0095,SUCCESS,YES,42,NetworkVendor,YARD-B,NO,NO,NORMAL,
VPN-00650,2026-06-20T02:38:42Z,V019,ACC0007,192.0.2.220,DEV0013,SUCCESS,YES,25,MaintenanceVendor,YARD-C,YES,NO,NORMAL,
VPN-00651,2026-06-12T09:14:06Z,V002,ACC0008,192.0.2.221,DEV0015,SUCCESS,YES,68,NetworkVendor,OT-ZONE,NO,NO,NORMAL,
VPN-00652,2026-06-24T09:12:36Z,V014,ACC0032,192.0.2.222,DEV0063,SUCCESS,YES,88,MaintenanceVendor,OT-ZONE,NO,NO,NORMAL,
VPN-00653,2026-06-18T23:11:00Z,V019,ACC0058,198.51.100.186,DEV0087,SUCCESS,FAILED,329,NetworkVendor,CONTROL-ROOM,YES,YES,SUSPICIOUS,INC-T21-003
VPN-00654,2026-06-08T20:53:55Z,V004,ACC0022,192.0.2.224,DEV0043,SUCCESS,YES,134,MaintenanceVendor,YARD-A,YES,NO,NORMAL,
VPN-00655,2026-06-22T12:05:38Z,V020,ACC0054,192.0.2.225,DEV0007,SUCCESS,YES,85,AutomationVendor,YARD-A,NO,NO,NORMAL,
VPN-00656,2026-06-22T00:37:50Z,V016,ACC0046,192.0.2.226,DEV0091,SUCCESS,YES,163,CraneVendor,YARD-A,YES,NO,NORMAL,
VPN-00657,2026-06-09T06:15:38Z,V001,ACC0001,192.0.2.227,DEV0001,SUCCESS,YES,81,CraneVendor,YARD-B,NO,NO,NORMAL,
VPN-00658,2026-06-05T07:00:10Z,V018,ACC0020,192.0.2.228,DEV0039,SUCCESS,YES,17,YardVendor,GATE-B,NO,NO,NORMAL,
VPN-00659,2026-06-29T06:30:14Z,V018,ACC0060,192.0.2.229,DEV0019,SUCCESS,YES,22,YardVendor,OT-ZONE,NO,NO,NORMAL,
VPN-00660,2026-06-25T03:45:43Z,V018,ACC0040,192.0.2.10,DEV0079,SUCCESS,YES,13,YardVendor,YARD-B,YES,NO,NORMAL,
VPN-00661,2026-06-09T05:53:59Z,V014,ACC0032,192.0.2.11,DEV0063,SUCCESS,YES,75,MaintenanceVendor,YARD-C,YES,NO,NORMAL,
VPN-00662,2026-06-01T17:01:27Z,V011,ACC0051,192.0.2.12,DEV0001,SUCCESS,YES,30,CraneVendor,GATE-A,NO,NO,NORMAL,
VPN-00663,2026-06-30T13:57:11Z,V006,ACC0056,192.0.2.13,DEV0011,SUCCESS,YES,67,CraneVendor,OT-ZONE,NO,NO,NORMAL,
VPN-00664,2026-06-30T14:24:20Z,V020,ACC0014,192.0.2.14,DEV0027,SUCCESS,YES,112,AutomationVendor,YARD-A,NO,NO,NORMAL,
VPN-00665,2026-06-19T14:56:40Z,V006,ACC0016,192.0.2.15,DEV0031,SUCCESS,YES,49,CraneVendor,OT-ZONE,NO,NO,NORMAL,
VPN-00666,2026-06-07T16:08:58Z,V001,ACC0001,192.0.2.16,DEV0001,SUCCESS,YES,134,CraneVendor,CONTROL-ROOM,NO,NO,NORMAL,
VPN-00667,2026-06-07T00:20:14Z,V007,ACC0023,192.0.2.17,DEV0045,SUCCESS,YES,30,NetworkVendor,CRANE-ZONE,YES,NO,NORMAL,
VPN-00668,2026-06-11T14:41:49Z,V004,ACC0022,192.0.2.18,DEV0043,SUCCESS,YES,86,MaintenanceVendor,GATE-A,NO,NO,NORMAL,
VPN-00669,2026-06-20T11:51:05Z,V007,ACC0003,192.0.2.19,DEV0005,SUCCESS,YES,146,NetworkVendor,GATE-B,NO,NO,NORMAL,
VPN-00670,2026-06-04T21:50:30Z,V005,ACC0049,192.0.2.20,DEV0097,SUCCESS,YES,162,AutomationVendor,CONTROL-ROOM,YES,NO,NORMAL,
VPN-00671,2026-06-23T04:01:11Z,V011,ACC0051,192.0.2.21,DEV0001,SUCCESS,YES,145,CraneVendor,GATE-B,YES,NO,NORMAL,
VPN-00672,2026-06-26T05:21:36Z,V010,ACC0004,192.0.2.22,DEV0007,SUCCESS,YES,95,AutomationVendor,YARD-A,YES,NO,NORMAL,
VPN-00673,2026-06-20T20:24:35Z,V020,ACC0034,192.0.2.23,DEV0067,SUCCESS,YES,23,AutomationVendor,GATE-A,YES,NO,NORMAL,
VPN-00674,2026-06-27T02:11:32Z,V017,ACC0033,192.0.2.24,DEV0065,SUCCESS,YES,141,NetworkVendor,YARD-B,YES,NO,NORMAL,
VPN-00675,2026-06-18T07:02:21Z,V001,ACC0021,192.0.2.25,DEV0041,SUCCESS,YES,97,CraneVendor,CRANE-ZONE,NO,NO,NORMAL,
VPN-00676,2026-06-18T10:02:18Z,V019,ACC0027,192.0.2.26,DEV0053,SUCCESS,YES,33,MaintenanceVendor,GATE-B,NO,NO,NORMAL,
VPN-00677,2026-06-13T01:17:58Z,V011,ACC0011,192.0.2.27,DEV0021,SUCCESS,YES,147,CraneVendor,GATE-B,YES,NO,NORMAL,
VPN-00678,2026-06-05T22:54:44Z,V014,ACC0052,192.0.2.28,DEV0003,SUCCESS,FAILED,101,MaintenanceVendor,YARD-A,YES,NO,NORMAL,
VPN-00679,2026-06-07T06:40:35Z,V005,ACC0049,198.51.100.171,DEV0097,SUCCESS,FAILED,187,AutomationVendor,YARD-B,NO,NO,SUSPICIOUS,
VPN-00680,2026-06-17T19:43:33Z,V016,ACC0026,192.0.2.30,DEV0051,SUCCESS,YES,177,CraneVendor,YARD-B,NO,NO,NORMAL,
VPN-00681,2026-06-18T06:19:21Z,V009,ACC0037,192.0.2.31,DEV0073,SUCCESS,YES,169,MaintenanceVendor,YARD-C,NO,NO,NORMAL,
VPN-00682,2026-06-21T04:44:33Z,V014,ACC0052,192.0.2.32,DEV0003,SUCCESS,YES,94,MaintenanceVendor,YARD-C,YES,NO,NORMAL,
VPN-00683,2026-06-19T12:47:57Z,V016,ACC0026,192.0.2.33,DEV0051,SUCCESS,YES,156,CraneVendor,OT-ZONE,NO,NO,NORMAL,
VPN-00684,2026-06-24T08:11:39Z,V006,ACC0036,192.0.2.34,DEV0071,SUCCESS,YES,127,CraneVendor,CRANE-ZONE,NO,NO,NORMAL,
VPN-00685,2026-06-20T04:01:22Z,V007,ACC0043,192.0.2.35,DEV0085,SUCCESS,YES,7,NetworkVendor,CRANE-ZONE,YES,NO,NORMAL,
VPN-00686,2026-06-04T05:53:49Z,V004,ACC0042,192.0.2.36,DEV0083,SUCCESS,YES,158,MaintenanceVendor,GATE-B,YES,NO,NORMAL,
VPN-00687,2026-06-12T17:32:28Z,V013,ACC0025,192.0.2.37,DEV0049,SUCCESS,YES,83,YardVendor,CRANE-ZONE,NO,NO,NORMAL,
VPN-00688,2026-06-08T11:38:47Z,V019,ACC0047,192.0.2.38,DEV0093,SUCCESS,YES,158,MaintenanceVendor,YARD-A,NO,NO,NORMAL,
VPN-00689,2026-06-27T10:56:44Z,V005,ACC0049,192.0.2.39,DEV0097,SUCCESS,YES,155,AutomationVendor,CRANE-ZONE,NO,NO,NORMAL,
VPN-00690,2026-06-16T19:28:58Z,V019,ACC0047,192.0.2.40,DEV0093,SUCCESS,YES,100,MaintenanceVendor,OT-ZONE,NO,NO,NORMAL,
VPN-00691,2026-06-05T11:24:36Z,V017,ACC0013,192.0.2.41,DEV0025,SUCCESS,YES,112,NetworkVendor,OT-ZONE,NO,NO,NORMAL,
VPN-00692,2026-06-26T09:06:47Z,V006,ACC0056,192.0.2.42,DEV0011,SUCCESS,YES,172,CraneVendor,GATE-B,NO,NO,NORMAL,
VPN-00693,2026-06-02T16:26:55Z,V008,ACC0030,192.0.2.43,DEV0059,SUCCESS,YES,104,YardVendor,GATE-A,NO,NO,NORMAL,
VPN-00694,2026-06-14T15:55:43Z,V017,ACC0033,192.0.2.44,DEV0065,SUCCESS,YES,7,NetworkVendor,GATE-B,NO,NO,NORMAL,
VPN-00695,2026-06-16T09:49:03Z,V014,ACC0012,192.0.2.45,DEV0023,SUCCESS,FAILED,87,MaintenanceVendor,OT-ZONE,NO,NO,NORMAL,
VPN-00696,2026-06-13T23:00:07Z,V014,ACC0032,192.0.2.46,DEV0063,SUCCESS,YES,23,MaintenanceVendor,YARD-B,YES,NO,NORMAL,
VPN-00697,2026-06-22T07:04:59Z,V004,ACC0022,192.0.2.47,DEV0043,SUCCESS,YES,138,MaintenanceVendor,YARD-A,NO,NO,NORMAL,
VPN-00698,2026-06-08T12:59:27Z,V016,ACC0046,192.0.2.48,DEV0091,SUCCESS,YES,77,CraneVendor,OT-ZONE,NO,NO,NORMAL,
VPN-00699,2026-06-21T17:32:44Z,V012,ACC0018,192.0.2.49,DEV0035,SUCCESS,YES,14,NetworkVendor,GATE-B,NO,NO,NORMAL,
VPN-00700,2026-06-02T05:51:44Z,V007,ACC0023,192.0.2.50,DEV0045,SUCCESS,YES,57,NetworkVendor,YARD-B,YES,NO,NORMAL,
VPN-00701,2026-06-08T23:04:13Z,V002,ACC0008,192.0.2.51,DEV0015,SUCCESS,YES,114,NetworkVendor,OT-ZONE,YES,NO,NORMAL,
VPN-00702,2026-06-19T17:13:39Z,V013,ACC0025,192.0.2.52,DEV0049,SUCCESS,YES,9,YardVendor,GATE-A,NO,NO,NORMAL,
VPN-00703,2026-06-13T17:46:46Z,V016,ACC0006,192.0.2.53,DEV0011,SUCCESS,YES,168,CraneVendor,OT-ZONE,NO,NO,NORMAL,
VPN-00704,2026-06-12T13:02:40Z,V013,ACC0025,192.0.2.54,DEV0049,SUCCESS,YES,16,YardVendor,YARD-B,NO,NO,NORMAL,
VPN-00705,2026-06-27T14:34:58Z,V005,ACC0009,192.0.2.55,DEV0017,SUCCESS,YES,51,AutomationVendor,GATE-B,NO,NO,NORMAL,
VPN-00706,2026-06-02T14:25:04Z,V017,ACC0053,192.0.2.56,DEV0005,SUCCESS,YES,95,NetworkVendor,YARD-A,NO,NO,NORMAL,
VPN-00707,2026-06-08T09:23:43Z,V003,ACC0055,192.0.2.57,DEV0009,SUCCESS,FAILED,15,YardVendor,YARD-A,NO,NO,NORMAL,
VPN-00708,2026-06-02T17:58:49Z,V018,ACC0040,192.0.2.58,DEV0079,SUCCESS,YES,83,YardVendor,YARD-C,NO,NO,NORMAL,
VPN-00709,2026-06-26T03:09:16Z,V001,ACC0021,192.0.2.59,DEV0041,SUCCESS,YES,170,CraneVendor,YARD-B,YES,NO,NORMAL,
VPN-00710,2026-06-29T12:04:46Z,V007,ACC0023,192.0.2.60,DEV0045,SUCCESS,YES,23,NetworkVendor,YARD-B,NO,NO,NORMAL,
VPN-00711,2026-06-15T11:41:39Z,V016,ACC0046,192.0.2.61,DEV0091,SUCCESS,YES,57,CraneVendor,CRANE-ZONE,NO,NO,NORMAL,
VPN-00712,2026-06-27T08:41:45Z,V014,ACC0052,192.0.2.62,DEV0003,SUCCESS,YES,130,MaintenanceVendor,CRANE-ZONE,NO,NO,NORMAL,
VPN-00713,2026-06-14T18:03:23Z,V010,ACC0044,192.0.2.63,DEV0087,SUCCESS,YES,107,AutomationVendor,GATE-A,NO,NO,NORMAL,
VPN-00714,2026-06-25T03:25:24Z,V017,ACC0013,192.0.2.64,DEV0025,SUCCESS,YES,160,NetworkVendor,GATE-B,YES,NO,NORMAL,
VPN-00715,2026-06-22T06:56:39Z,V003,ACC0035,192.0.2.65,DEV0069,SUCCESS,FAILED,88,YardVendor,CONTROL-ROOM,NO,NO,NORMAL,
VPN-00716,2026-06-04T13:29:15Z,V007,ACC0023,192.0.2.66,DEV0045,SUCCESS,YES,114,NetworkVendor,OT-ZONE,NO,NO,NORMAL,
VPN-00717,2026-06-18T21:47:14Z,V015,ACC0039,198.51.100.112,DEV0077,SUCCESS,FAILED,310,AutomationVendor,YARD-A,YES,NO,SUSPICIOUS,
VPN-00718,2026-06-04T04:24:54Z,V016,ACC0046,192.0.2.68,DEV0091,SUCCESS,YES,116,CraneVendor,YARD-C,YES,NO,NORMAL,
VPN-00719,2026-06-15T00:29:22Z,V003,ACC0035,192.0.2.69,DEV0069,SUCCESS,YES,175,YardVendor,GATE-B,YES,NO,NORMAL,
VPN-00720,2026-06-17T20:13:20Z,V012,ACC0058,192.0.2.70,DEV0015,SUCCESS,FAILED,65,NetworkVendor,GATE-A,YES,NO,NORMAL,
VPN-00721,2026-06-07T02:47:44Z,V013,ACC0045,192.0.2.71,DEV0089,SUCCESS,YES,27,YardVendor,YARD-C,YES,NO,NORMAL,
VPN-00722,2026-06-11T12:27:30Z,V002,ACC0008,192.0.2.72,DEV0015,FAILURE,YES,82,NetworkVendor,GATE-A,NO,NO,NORMAL,
VPN-00723,2026-06-15T10:40:41Z,V008,ACC0050,198.51.100.21,DEV0099,SUCCESS,FAILED,377,YardVendor,YARD-C,NO,YES,SUSPICIOUS,
VPN-00724,2026-06-22T05:14:57Z,V020,ACC0034,192.0.2.74,DEV0067,SUCCESS,YES,56,AutomationVendor,YARD-B,YES,NO,NORMAL,
VPN-00725,2026-06-29T03:32:15Z,V005,ACC0049,192.0.2.75,DEV0097,SUCCESS,YES,76,AutomationVendor,GATE-B,YES,NO,NORMAL,
VPN-00726,2026-06-05T05:28:14Z,V018,ACC0060,198.51.100.229,DEV0019,SUCCESS,YES,352,YardVendor,CONTROL-ROOM,YES,NO,SUSPICIOUS,
VPN-00727,2026-06-08T18:15:15Z,V002,ACC0048,192.0.2.77,DEV0095,SUCCESS,YES,17,NetworkVendor,YARD-B,NO,NO,NORMAL,
VPN-00728,2026-06-28T08:08:48Z,V019,ACC0007,192.0.2.78,DEV0013,SUCCESS,YES,38,MaintenanceVendor,CRANE-ZONE,NO,NO,NORMAL,
VPN-00729,2026-06-18T06:40:19Z,V009,ACC0057,192.0.2.79,DEV0013,SUCCESS,FAILED,168,MaintenanceVendor,OT-ZONE,NO,NO,NORMAL,
VPN-00730,2026-06-30T05:49:31Z,V004,ACC0002,192.0.2.80,DEV0003,SUCCESS,YES,65,MaintenanceVendor,GATE-B,YES,NO,NORMAL,
VPN-00731,2026-06-19T20:14:39Z,V011,ACC0051,192.0.2.81,DEV0001,SUCCESS,YES,19,CraneVendor,GATE-B,YES,NO,NORMAL,
VPN-00732,2026-06-03T23:41:58Z,V013,ACC0025,192.0.2.82,DEV0049,SUCCESS,YES,69,YardVendor,YARD-B,YES,NO,NORMAL,
VPN-00733,2026-06-16T20:26:33Z,V020,ACC0034,192.0.2.83,DEV0067,SUCCESS,YES,175,AutomationVendor,YARD-B,YES,NO,NORMAL,
VPN-00734,2026-06-15T09:33:01Z,V009,ACC0017,192.0.2.84,DEV0033,SUCCESS,YES,67,MaintenanceVendor,CRANE-ZONE,NO,NO,NORMAL,
VPN-00735,2026-06-16T06:46:11Z,V015,ACC0039,192.0.2.85,DEV0077,SUCCESS,YES,9,AutomationVendor,GATE-A,NO,NO,NORMAL,
VPN-00736,2026-06-19T03:36:12Z,V011,ACC0011,192.0.2.86,DEV0021,SUCCESS,YES,149,CraneVendor,GATE-A,YES,NO,NORMAL,
VPN-00737,2026-06-04T16:06:30Z,V007,ACC0023,192.0.2.87,DEV0045,SUCCESS,YES,154,NetworkVendor,GATE-A,NO,NO,NORMAL,
VPN-00738,2026-06-29T23:40:43Z,V017,ACC0033,192.0.2.88,DEV0065,SUCCESS,YES,137,NetworkVendor,YARD-B,YES,NO,NORMAL,
VPN-00739,2026-06-15T14:58:46Z,V003,ACC0035,192.0.2.89,DEV0069,SUCCESS,YES,53,YardVendor,OT-ZONE,NO,NO,NORMAL,
VPN-00740,2026-06-13T12:38:08Z,V010,ACC0044,192.0.2.90,DEV0087,SUCCESS,YES,123,AutomationVendor,YARD-B,NO,NO,NORMAL,
VPN-00741,2026-06-28T09:28:58Z,V018,ACC0060,192.0.2.91,DEV0019,SUCCESS,YES,51,YardVendor,YARD-B,NO,NO,NORMAL,
VPN-00742,2026-06-29T02:51:58Z,V018,ACC0060,192.0.2.92,DEV0019,SUCCESS,YES,8,YardVendor,YARD-A,YES,NO,NORMAL,
VPN-00743,2026-06-04T07:13:08Z,V011,ACC0031,192.0.2.93,DEV0061,SUCCESS,YES,13,CraneVendor,GATE-B,NO,NO,NORMAL,
VPN-00744,2026-06-05T19:44:28Z,V017,ACC0013,192.0.2.94,DEV0025,SUCCESS,YES,143,NetworkVendor,GATE-A,NO,NO,NORMAL,
VPN-00745,2026-06-15T23:16:15Z,V015,ACC0039,192.0.2.95,DEV0077,SUCCESS,YES,97,AutomationVendor,YARD-B,YES,NO,NORMAL,
VPN-00746,2026-06-08T18:56:23Z,V001,ACC0041,192.0.2.96,DEV0081,SUCCESS,YES,102,CraneVendor,OT-ZONE,NO,NO,NORMAL,
VPN-00747,2026-06-03T18:40:41Z,V016,ACC0046,192.0.2.97,DEV0091,SUCCESS,YES,169,CraneVendor,YARD-C,NO,NO,NORMAL,
VPN-00748,2026-06-13T18:36:51Z,V007,ACC0003,192.0.2.98,DEV0005,SUCCESS,YES,46,NetworkVendor,GATE-A,NO,NO,NORMAL,
VPN-00749,2026-06-11T15:07:39Z,V019,ACC0027,192.0.2.99,DEV0053,SUCCESS,YES,157,MaintenanceVendor,YARD-C,NO,NO,NORMAL,
VPN-00750,2026-06-10T16:59:56Z,V003,ACC0015,192.0.2.100,DEV0029,SUCCESS,YES,72,YardVendor,YARD-B,NO,NO,NORMAL,
VPN-00751,2026-06-04T07:18:13Z,V007,ACC0043,192.0.2.101,DEV0085,SUCCESS,YES,101,NetworkVendor,YARD-C,NO,NO,NORMAL,
VPN-00752,2026-06-28T16:16:59Z,V007,ACC0043,192.0.2.102,DEV0085,SUCCESS,YES,162,NetworkVendor,YARD-B,NO,NO,NORMAL,
VPN-00753,2026-06-29T19:59:03Z,V013,ACC0045,192.0.2.103,DEV0089,SUCCESS,YES,28,YardVendor,OT-ZONE,NO,NO,NORMAL,
VPN-00754,2026-06-26T14:22:15Z,V016,ACC0026,198.51.100.135,DEV0051,SUCCESS,YES,201,CraneVendor,YARD-B,NO,NO,SUSPICIOUS,
VPN-00755,2026-06-19T16:54:45Z,V020,ACC0054,192.0.2.105,DEV0007,SUCCESS,YES,125,AutomationVendor,GATE-B,NO,NO,NORMAL,
VPN-00756,2026-06-05T22:28:19Z,V007,ACC0043,192.0.2.106,DEV0085,SUCCESS,YES,90,NetworkVendor,CONTROL-ROOM,YES,NO,NORMAL,
VPN-00757,2026-06-09T15:53:29Z,V008,ACC0010,192.0.2.107,DEV0019,SUCCESS,YES,120,YardVendor,CRANE-ZONE,NO,NO,NORMAL,
VPN-00758,2026-06-23T00:23:25Z,V001,ACC0041,192.0.2.108,DEV0081,SUCCESS,YES,96,CraneVendor,CONTROL-ROOM,YES,NO,NORMAL,
VPN-00759,2026-06-08T16:48:51Z,V015,ACC0039,192.0.2.109,DEV0077,SUCCESS,YES,56,AutomationVendor,YARD-C,NO,NO,NORMAL,
VPN-00760,2026-06-04T23:20:12Z,V018,ACC0060,192.0.2.110,DEV0019,SUCCESS,YES,128,YardVendor,YARD-C,YES,NO,NORMAL,
VPN-00761,2026-06-15T02:10:07Z,V017,ACC0013,192.0.2.111,DEV0025,SUCCESS,YES,127,NetworkVendor,YARD-B,YES,NO,NORMAL,
VPN-00762,2026-06-05T20:06:10Z,V001,ACC0001,192.0.2.112,DEV0001,SUCCESS,YES,155,CraneVendor,YARD-A,YES,NO,NORMAL,
VPN-00763,2026-06-03T01:33:00Z,V006,ACC0016,192.0.2.113,DEV0031,SUCCESS,YES,26,CraneVendor,YARD-B,YES,NO,NORMAL,
VPN-00764,2026-06-25T16:59:43Z,V017,ACC0013,192.0.2.114,DEV0025,SUCCESS,YES,54,NetworkVendor,GATE-B,NO,NO,NORMAL,
